RANK,NAME,IMP_ATT,RUS_ATT,RUS_YDS,RUS_Y/A,LG,EXPLO,RUS_TD,REC,TGT,REC_YDS,Y/R,REC_TD,FL,G,YBCON,YBCON/ATT,YACON,YACON/ATT,BRKTKL,RZ TGT,RUS_YACON,SNAPS,GRZ_ATT,FPTS,FPTS/G
117.0,Larry Rountree III,38.0,36.0,87.0,2.4,13.0,0.0,1.0,1.0,2.0,-1.0,-1.0,0.0,0.0,10.0,44.0,1.2,43.0,1.2,0.0,0.0,0.0,107.0,2.0,15.6,1.6
118.0,Michael Burton,11.0,8.0,26.0,3.3,7.0,0.0,1.0,3.0,3.0,31.0,10.3,0.0,0.0,10.0,11.0,1.4,15.0,1.9,0.0,1.0,2.0,59.0,1.0,14.7,1.5
119.0,Wayne Gallman Jr.,31.0,28.0,104.0,3.7,17.0,0.0,0.0,1.0,3.0,21.0,21.0,0.0,0.0,9.0,69.0,2.5,35.0,1.3,2.0,0.0,0.0,46.0,0.0,13.5,1.5
120.0,Benny Snell Jr.,40.0,36.0,98.0,2.7,9.0,0.0,0.0,2.0,4.0,13.0,6.5,0.0,0.0,16.0,56.0,1.6,42.0,1.2,3.0,0.0,3.0,106.0,0.0,13.1,0.8
121.0,Marlon Mack,33.0,28.0,101.0,3.6,22.0,1.0,0.0,2.0,5.0,8.0,4.0,0.0,0.0,6.0,65.0,2.3,36.0,1.3,1.0,0.0,2.0,59.0,0.0,12.9,2.2
122.0,Ryquell Armstead,19.0,15.0,80.0,5.3,26.0,1.0,0.0,3.0,4.0,16.0,5.3,0.0,0.0,2.0,43.0,2.9,37.0,2.5,0.0,0.0,6.0,34.0,0.0,12.6,6.3
123.0,Andy Janovich,6.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,9.0,3.0,0.0,0.0,6.0,-1.0,-0.5,1.0,0.5,0.0,0.0,0.0,53.0,1.0,11.9,2.0
124.0,Rodney Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,48.0,9.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,9.8,9.8
125.0,Jonathan Ward,13.0,9.0,33.0,3.7,7.0,0.0,0.0,3.0,4.0,34.0,11.3,0.0,0.0,9.0,21.0,2.3,12.0,1.3,0.0,0.0,4.0,41.0,0.0,9.7,1.1
126.0,Johnny Stanton IV,5.0,3.0,5.0,1.7,3.0,0.0,0.0,2.0,2.0,7.0,3.5,1.0,0.0,3.0,2.0,0.7,3.0,1.0,0.0,1.0,0.0,14.0,1.0,9.2,3.1
127.0,Alex Armah Jr.,6.0,5.0,21.0,4.2,9.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,9.0,1.8,12.0,2.4,0.0,1.0,0.0,47.0,0.0,9.2,0.9
128.0,Deon Jackson,13.0,13.0,31.0,2.4,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,1.0,18.0,1.4,1.0,0.0,0.0,16.0,1.0,9.1,1.8
129.0,JaQuan Hardy,4.0,4.0,29.0,7.3,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,3.8,14.0,3.5,0.0,0.0,0.0,8.0,0.0,8.9,4.5
130.0,Wendell Smallwood,10.0,5.0,25.0,5.0,13.0,0.0,0.0,4.0,5.0,22.0,5.5,0.0,0.0,2.0,17.0,3.4,8.0,1.6,0.0,0.0,1.0,21.0,0.0,8.7,4.4
131.0,Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,43.0,10.8,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,8.3,1.2
132.0,Mike Boone,6.0,4.0,35.0,8.8,16.0,0.0,0.0,2.0,2.0,22.0,11.0,0.0,0.0,3.0,27.0,6.8,8.0,2.0,0.0,0.0,7.0,23.0,0.0,7.7,2.6
133.0,Trayveon Williams,17.0,15.0,51.0,3.4,10.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,4.0,26.0,1.7,25.0,1.7,5.0,0.0,4.0,36.0,0.0,6.5,1.6
134.0,Kalen Ballage,19.0,12.0,36.0,3.0,13.0,0.0,0.0,2.0,7.0,8.0,4.0,0.0,0.0,9.0,15.0,1.3,21.0,1.8,0.0,1.0,2.0,61.0,0.0,6.4,0.7
135.0,Ito Smith,1.0,1.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.4,6.4
136.0,Reggie Gilliam,8.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,5.0,23.0,7.7,0.0,0.0,8.0,0.0,0.0,3.0,1.0,0.0,1.0,8.0,103.0,0.0,5.6,0.7
137.0,Gabe Nabers,6.0,3.0,8.0,2.7,4.0,0.0,0.0,3.0,3.0,17.0,5.7,0.0,0.0,7.0,5.0,1.7,3.0,1.0,0.0,0.0,4.0,42.0,0.0,5.5,0.8
138.0,Jaylen Samuels,9.0,5.0,9.0,1.8,3.0,0.0,0.0,3.0,4.0,14.0,4.7,0.0,0.0,3.0,1.0,0.2,8.0,1.6,0.0,0.0,7.0,18.0,0.0,5.3,1.8
139.0,Adam Prentice,6.0,3.0,5.0,1.7,2.0,0.0,0.0,3.0,3.0,16.0,5.3,0.0,0.0,5.0,3.0,1.0,2.0,0.7,0.0,0.0,2.0,91.0,0.0,5.1,1.0
140.0,Patrick Laird,4.0,1.0,4.0,4.0,4.0,0.0,0.0,3.0,3.0,17.0,5.7,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,6.0,37.0,0.0,5.1,1.7
141.0,Jason Huntley,14.0,13.0,51.0,3.9,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,2.9,13.0,1.0,0.0,0.0,0.0,31.0,0.0,5.1,5.1
142.0,Dwayne Washington,6.0,4.0,16.0,4.0,5.0,0.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,8.0,5.0,1.3,11.0,2.8,0.0,0.0,1.0,13.0,0.0,4.8,0.6
143.0,Derek Watt,4.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,15.0,5.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,59.0,0.0,4.6,0.4
144.0,Cam Akers,8.0,5.0,3.0,0.6,2.0,0.0,0.0,3.0,3.0,10.0,3.3,0.0,0.0,2.0,-2.0,-0.4,5.0,1.0,0.0,1.0,1.0,13.0,0.0,4.3,2.2
145.0,Scottie Phillips,9.0,6.0,13.0,2.2,4.0,0.0,0.0,2.0,3.0,9.0,4.5,0.0,0.0,3.0,9.0,1.5,4.0,0.7,0.0,0.0,2.0,19.0,0.0,4.2,1.4
146.0,Kylin Hill,12.0,10.0,24.0,2.4,8.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,8.0,15.0,1.5,9.0,0.9,0.0,0.0,1.0,26.0,0.0,3.9,0.5
147.0,Darrynton Evans,4.0,2.0,7.0,3.5,5.0,0.0,0.0,2.0,2.0,11.0,5.5,0.0,0.0,2.0,2.0,1.0,5.0,2.5,0.0,0.0,1.0,6.0,0.0,3.8,1.9
148.0,Reggie Bonnafon,3.0,1.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,3.6,3.6
149.0,Trey Ragas,3.0,1.0,9.0,9.0,9.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,7.0,7.0,2.0,2.0,0.0,0.0,1.0,9.0,0.0,3.5,3.5
150.0,La'Mical Perine,8.0,8.0,31.0,3.9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,2.9,8.0,1.0,0.0,0.0,0.0,23.0,0.0,3.1,1.6
151.0,Nick Bawden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,3.0
152.0,Anthony McFarland Jr.,4.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,3.0,2.0,0.7,1.0,0.3,0.0,0.0,0.0,19.0,0.0,2.4,0.8
153.0,Gary Brightwell,2.0,1.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,7.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,0.3
154.0,Raheem Mostert,2.0,2.0,20.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,9.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0
155.0,Ryan Nall,2.0,1.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,1.8,0.4
156.0,Devine Ozigbo,2.0,1.0,-3.0,-3.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.4,0.7
157.0,John Kelly Jr.,2.0,2.0,13.0,6.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.5,6.0,3.0,0.0,0.0,0.0,3.0,0.0,1.3,1.3
158.0,Jacques Patrick,2.0,2.0,12.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,4.0,2.0,0.0,0.0,0.0,6.0,0.0,1.2,1.2
159.0,Mekhi Sargent,6.0,5.0,11.0,2.2,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,1.2,5.0,1.0,0.0,0.0,0.0,6.0,0.0,1.1,0.2
160.0,Buddy Howell,5.0,5.0,11.0,2.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.8,2.0,0.4,0.0,0.0,0.0,6.0,0.0,1.1,0.2
161.0,Khari Blasingame,5.0,3.0,6.0,2.0,3.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,5.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,46.0,0.0,1.0,0.2
162.0,Damarea Crockett,3.0,3.0,7.0,2.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7
163.0,Jake Funk,2.0,2.0,5.0,2.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,1.5,0.0,0.0,0.0,19.0,0.0,0.5,0.1
164.0,Nathan Cottrell,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.3,0.1
165.0,Darius Bradwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
166.0,Artavis Pierce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
167.0,LeVante Bellamy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,Sewo Olonilua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.0,J.K. Dobbins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.0,Cullen Gillaspia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
171.0,Sutton Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.0,Andrew Beck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.0,Darwin Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,Chris Myarick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,17.0,5.7,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,Kirk Merritt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.0,Pooka Williams Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0,Sandro Platzgummer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,B.J. Emmons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179.0,Josh Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,Nick Ralston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
181.0,Tory Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
182.0,Gerrid Doaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.0,Avery Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,Spencer Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.0,Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
187.0,Kenjon Barner,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
188.0,Elijah McGuire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.0,Tarik Cohen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,Brian Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.0,Brandin Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.0,J.P. Holtz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.0,Trey Edmunds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.0,Jordan Wilkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.0,Jason Cabinda,10.0,3.0,23.0,7.7,21.0,1.0,0.0,4.0,7.0,16.0,4.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.0,Nate McCrary,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.1,-0.1
197.0,Trenton Cannon,3.0,3.0,4.0,1.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,0.7,2.0,0.7,0.0,0.0,0.0,11.0,0.0,-1.6,-0.2
