RANK,NAME,TGT_SHARE,G,REC,REC_YDS,Y/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,RZ_TGT,REC_TD,RUS_ATT,RUS_YDS,RUS_TD,FL,FPTS,FPTS/G
19.0,C.J. Uzomah,0.121,16.0,43.0,439.0,10.2,237.0,5.5,202.0,4.7,47.0,1.1,4.0,64.0,3.0,3.0,0.0,0.0,0.0,0.0,104.9,6.6
20.0,Dallas Goedert,0.07400000000000001,16.0,33.0,334.0,10.1,173.0,5.2,161.0,4.9,51.0,1.5,2.0,44.0,5.0,4.0,0.0,0.0,0.0,0.0,90.4,5.7
21.0,Jesse James,0.057999999999999996,16.0,30.0,423.0,14.1,238.0,7.9,185.0,6.2,27.0,0.9,0.0,39.0,2.0,2.0,0.0,0.0,0.0,0.0,84.3,5.3
22.0,Gerald Everett,0.092,16.0,33.0,320.0,9.7,176.0,5.3,144.0,4.4,45.0,1.4,2.0,50.0,7.0,3.0,2.0,16.0,0.0,0.0,86.6,5.4
23.0,Greg Olsen,0.07,9.0,27.0,291.0,10.8,207.0,7.7,84.0,3.1,1.0,0.0,1.0,38.0,4.0,4.0,0.0,0.0,0.0,0.0,80.1,8.9
24.0,Benjamin Watson,0.09,16.0,35.0,400.0,11.4,313.0,8.9,87.0,2.5,34.0,1.0,1.0,46.0,8.0,2.0,0.0,0.0,0.0,0.0,87.0,5.4
25.0,Vernon Davis,0.07400000000000001,14.0,25.0,367.0,14.7,192.0,7.7,175.0,7.0,33.0,1.3,1.0,36.0,1.0,2.0,0.0,0.0,0.0,0.0,75.7,5.4
26.0,Blake Jarwin,0.07,16.0,27.0,307.0,11.4,197.0,7.3,110.0,4.1,47.0,1.7,2.0,36.0,3.0,3.0,0.0,0.0,0.0,0.0,75.7,4.7
27.0,Antonio Gates,0.08900000000000001,16.0,28.0,333.0,11.9,207.0,7.4,126.0,4.5,52.0,1.9,2.0,45.0,5.0,2.0,0.0,0.0,0.0,1.0,75.3,4.7
28.0,Jordan Thomas,0.055,16.0,20.0,215.0,10.8,120.0,6.0,95.0,4.8,17.0,0.9,2.0,27.0,7.0,4.0,0.0,0.0,0.0,0.0,65.5,4.1
29.0,Ian Thomas,0.09,16.0,36.0,333.0,9.3,175.0,4.9,158.0,4.4,29.0,0.8,2.0,49.0,4.0,2.0,0.0,0.0,0.0,0.0,81.3,5.1
30.0,Nick Vannett,0.10800000000000001,15.0,29.0,269.0,9.3,131.0,4.5,138.0,4.8,22.0,0.8,0.0,43.0,4.0,3.0,0.0,0.0,0.0,0.0,73.9,4.9
31.0,Jonnu Smith,0.071,13.0,20.0,258.0,12.9,78.0,3.9,180.0,9.0,54.0,2.7,4.0,30.0,5.0,3.0,0.0,0.0,0.0,0.0,63.8,4.9
32.0,Tyler Higbee,0.062,16.0,24.0,292.0,12.2,155.0,6.5,137.0,5.7,32.0,1.3,3.0,34.0,4.0,2.0,0.0,0.0,0.0,0.0,65.2,4.1
33.0,Ricky Seals-Jones,0.146,15.0,34.0,343.0,10.1,246.0,7.2,97.0,2.9,32.0,0.9,1.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,74.3,5.0
34.0,Jeff Heuerman,0.085,11.0,31.0,281.0,9.1,131.0,4.2,150.0,4.8,43.0,1.4,3.0,48.0,5.0,2.0,0.0,0.0,0.0,0.0,71.1,6.5
35.0,Rhett Ellison,0.059000000000000004,14.0,25.0,272.0,10.9,142.0,5.7,130.0,5.2,26.0,1.0,1.0,34.0,3.0,1.0,0.0,0.0,0.0,0.0,60.2,4.3
36.0,Jack Doyle,0.052000000000000005,6.0,26.0,245.0,9.4,137.0,5.3,108.0,4.2,37.0,1.4,0.0,33.0,2.0,2.0,0.0,0.0,0.0,1.0,60.5,10.1
37.0,Demetrius Harris,0.044000000000000004,15.0,12.0,164.0,13.7,89.0,7.4,75.0,6.3,23.0,1.9,1.0,25.0,3.0,3.0,0.0,0.0,0.0,0.0,46.4,3.1
38.0,Ed Dickson,0.033,10.0,12.0,143.0,11.9,65.0,5.4,78.0,6.5,20.0,1.7,1.0,13.0,4.0,3.0,1.0,9.0,0.0,0.0,45.2,4.5
39.0,Levine Toilolo,0.043,16.0,21.0,263.0,12.5,153.0,7.3,110.0,5.2,32.0,1.5,2.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,53.3,3.3
40.0,Matt LaCosse,0.066,15.0,24.0,250.0,10.4,102.0,4.3,148.0,6.2,15.0,0.6,0.0,37.0,2.0,1.0,0.0,0.0,0.0,0.0,55.0,3.7
41.0,Ryan Griffin,0.087,14.0,24.0,305.0,12.7,155.0,6.5,150.0,6.3,48.0,2.0,1.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,54.5,3.9
42.0,Geoff Swaim,0.062,9.0,26.0,242.0,9.3,78.0,3.0,164.0,6.3,20.0,0.8,1.0,32.0,3.0,1.0,0.0,0.0,0.0,0.0,56.2,6.2
43.0,Darren Fells,0.022000000000000002,16.0,11.0,117.0,10.6,51.0,4.6,66.0,6.0,42.0,3.8,1.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,40.7,2.5
44.0,Anthony Firkser,0.047,12.0,19.0,225.0,11.8,128.0,6.7,97.0,5.1,32.0,1.7,0.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,47.5,4.0
45.0,Luke Stocker,0.049,16.0,15.0,165.0,11.0,101.0,6.7,64.0,4.3,13.0,0.9,0.0,21.0,1.0,2.0,1.0,0.0,0.0,0.0,43.5,2.7
46.0,Michael Roberts,0.036000000000000004,8.0,9.0,100.0,11.1,77.0,8.6,23.0,2.6,6.0,0.7,0.0,20.0,5.0,3.0,0.0,0.0,0.0,0.0,37.0,4.6
47.0,Jason Croom,0.073,15.0,22.0,259.0,11.8,122.0,5.5,137.0,6.2,34.0,1.5,2.0,35.0,0.0,1.0,0.0,0.0,0.0,2.0,49.9,3.3
48.0,Will Dissly,0.035,4.0,8.0,156.0,19.5,63.0,7.9,93.0,11.6,53.0,6.6,2.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,35.6,8.9
49.0,Virgil Green,0.053,16.0,19.0,210.0,11.1,108.0,5.7,102.0,5.4,46.0,2.4,2.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,46.0,2.9
50.0,Erik Swoope,0.016,7.0,8.0,87.0,10.9,70.0,8.8,17.0,2.1,4.0,0.5,0.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,34.7,5.0
51.0,Mo Alie-Cox,0.022000000000000002,9.0,7.0,133.0,19.0,83.0,11.9,50.0,7.1,22.0,3.1,1.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,32.3,3.6
52.0,Lee Smith,0.021,16.0,10.0,73.0,7.3,18.0,1.8,55.0,5.5,9.0,0.9,0.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,35.3,2.2
53.0,Josh Hill,0.047,16.0,16.0,185.0,11.6,15.0,0.9,170.0,10.6,65.0,4.1,4.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,40.5,2.5
54.0,Tyler Eifert,0.036000000000000004,4.0,15.0,179.0,11.9,125.0,8.3,54.0,3.6,12.0,0.8,1.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,38.9,9.7
55.0,Lance Kendricks,0.040999999999999995,16.0,19.0,170.0,8.9,58.0,3.1,112.0,5.9,34.0,1.8,0.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,42.0,2.6
56.0,Jordan Akins,0.051,16.0,17.0,225.0,13.2,102.0,6.0,123.0,7.2,70.0,4.1,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,2.5
57.0,Hayden Hurst,0.043,12.0,13.0,163.0,12.5,89.0,6.8,74.0,5.7,26.0,2.0,1.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,35.3,2.9
58.0,James O'Shaughnessy,0.073,14.0,24.0,214.0,8.9,92.0,3.8,122.0,5.1,45.0,1.9,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4,3.2
59.0,Nick Boyle,0.069,16.0,23.0,213.0,9.3,73.0,3.2,140.0,6.1,32.0,1.4,0.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,44.3,2.8
60.0,Maxx Williams,0.032,13.0,16.0,143.0,8.9,46.0,2.9,97.0,6.1,33.0,2.1,1.0,17.0,4.0,1.0,3.0,8.0,0.0,0.0,37.1,2.9
61.0,Garrett Celek,0.016,15.0,5.0,90.0,18.0,47.0,9.4,43.0,8.6,3.0,0.6,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,26.0,1.7
62.0,Dan Arnold,0.037000000000000005,10.0,12.0,150.0,12.5,120.0,10.0,30.0,2.5,2.0,0.2,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,3.3
63.0,Mike Gesicki,0.07400000000000001,16.0,22.0,202.0,9.2,106.0,4.8,96.0,4.4,25.0,1.1,1.0,32.0,2.0,0.0,0.0,0.0,0.0,1.0,40.2,2.5
64.0,Jordan Leggett,0.05,15.0,14.0,114.0,8.1,65.0,4.6,49.0,3.5,17.0,1.2,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,31.4,2.1
65.0,Charles Clay,0.075,13.0,21.0,184.0,8.8,113.0,5.4,71.0,3.4,22.0,1.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,1.0,37.4,2.9
66.0,MyCole Pruitt,0.026000000000000002,15.0,9.0,102.0,11.3,74.0,8.2,28.0,3.1,7.0,0.8,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,25.2,1.7
67.0,Logan Paulsen,0.015,15.0,9.0,91.0,10.1,33.0,3.7,58.0,6.4,6.0,0.7,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,24.1,1.6
68.0,Austin Seferian-Jenkins,0.036000000000000004,5.0,11.0,90.0,8.2,54.0,4.9,36.0,3.3,4.0,0.4,0.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,26.0,5.2
69.0,Scott Simonson,0.024,16.0,9.0,86.0,9.6,55.0,6.1,31.0,3.4,7.0,0.8,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,23.6,1.5
70.0,Nick O'Leary,0.023,12.0,8.0,86.0,10.8,21.0,2.6,65.0,8.1,20.0,2.5,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,22.6,1.9
71.0,Robert Tonyan,0.01,16.0,4.0,77.0,19.3,67.0,16.8,10.0,2.5,4.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,17.7,1.1
72.0,Seth DeValve,0.013000000000000001,13.0,5.0,74.0,14.8,59.0,11.8,15.0,3.0,6.0,1.2,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,18.4,1.4
73.0,Adam Shaheen,0.012,6.0,5.0,48.0,9.6,35.0,7.0,13.0,2.6,9.0,1.8,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,17.8,3.0
74.0,Derek Carrier,0.023,16.0,7.0,67.0,9.6,51.0,7.3,16.0,2.3,6.0,0.9,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,19.7,1.2
75.0,Dalton Schultz,0.033,11.0,12.0,116.0,9.7,50.0,4.2,66.0,5.5,22.0,1.8,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.6,2.1
76.0,Chris Manhertz,0.009000000000000001,16.0,2.0,52.0,26.0,7.0,3.5,45.0,22.5,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,13.2,0.8
77.0,A.J. Derby,0.011000000000000001,4.0,3.0,48.0,16.0,39.0,13.0,9.0,3.0,8.0,2.7,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,13.8,3.5
78.0,Jeremy Sprinkle,0.018000000000000002,16.0,5.0,41.0,8.2,20.0,4.0,21.0,4.2,4.0,0.8,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,15.1,0.9
79.0,Darren Waller,0.011000000000000001,4.0,6.0,75.0,12.5,19.0,3.2,56.0,9.3,44.0,7.3,1.0,6.0,0.0,0.0,1.0,21.0,0.0,0.0,15.6,3.9
80.0,Niles Paul,0.025,6.0,10.0,98.0,9.8,66.0,6.6,32.0,3.2,9.0,0.9,0.0,13.0,0.0,0.0,1.0,-3.0,0.0,0.0,19.5,3.3
81.0,Luke Willson,0.034,14.0,13.0,87.0,6.7,29.0,2.2,58.0,4.5,21.0,1.6,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,1.6
82.0,Jake Butt,0.023,3.0,8.0,85.0,10.6,41.0,5.1,44.0,5.5,13.0,1.6,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,16.5,5.5
83.0,Logan Thomas,0.035,12.0,12.0,77.0,6.4,43.0,3.6,34.0,2.8,13.0,1.1,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,1.7
84.0,Matt Lengel,0.015,11.0,3.0,17.0,5.7,10.0,3.3,7.0,2.3,3.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,10.7,1.0
85.0,Tyler Conklin,0.012,16.0,5.0,77.0,15.4,46.0,9.2,31.0,6.2,2.0,0.4,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.8
86.0,Jermaine Gresham,0.025,13.0,9.0,94.0,10.4,19.0,2.1,75.0,8.3,24.0,2.7,1.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,16.4,1.3
87.0,Eric Tomlinson,0.027999999999999997,15.0,8.0,72.0,9.0,-17.0,-2.1,89.0,11.1,29.0,3.6,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,1.0
88.0,Joshua Perkins,0.019,9.0,5.0,67.0,13.4,51.0,10.2,16.0,3.2,1.0,0.2,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,11.7,1.3
89.0,Blake Bell,0.021,10.0,8.0,67.0,8.4,29.0,3.6,38.0,4.8,13.0,1.6,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,1.5
90.0,Xavier Grimble,0.012,16.0,6.0,86.0,14.3,30.0,5.0,56.0,9.3,10.0,1.7,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,12.6,0.8
91.0,David Grinnage,0.015,4.0,6.0,61.0,10.2,43.0,7.2,18.0,3.0,8.0,1.3,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,3.0
92.0,Delanie Walker,0.016,1.0,4.0,52.0,13.0,32.0,8.0,20.0,5.0,11.0,2.8,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.2
93.0,Jacob Hollister,0.009000000000000001,8.0,4.0,52.0,13.0,36.0,9.0,16.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1.2
94.0,Durham Smythe,0.025,15.0,6.0,50.0,8.3,43.0,7.2,7.0,1.2,1.0,0.2,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.7
95.0,Antony Auclair,0.013000000000000001,16.0,7.0,48.0,6.9,40.0,5.7,8.0,1.1,3.0,0.4,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.7
96.0,Eric Saubert,0.015,16.0,5.0,48.0,9.6,35.0,7.0,13.0,2.6,3.0,0.6,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.8,0.6
97.0,Neal Sterling,0.016,5.0,6.0,47.0,7.8,18.0,3.0,29.0,4.8,8.0,1.3,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,10.7,2.1
98.0,Rico Gathers,0.013999999999999999,15.0,3.0,45.0,15.0,18.0,6.0,27.0,9.0,3.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,7.5,0.5
99.0,Ben Braunecker,0.01,15.0,3.0,42.0,14.0,38.0,12.7,4.0,1.3,1.0,0.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.5
100.0,Marcedes Lewis,0.006999999999999999,16.0,3.0,39.0,13.0,8.0,2.7,31.0,10.3,4.0,1.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.4
101.0,John Phillips,0.006,8.0,3.0,38.0,12.7,30.0,10.0,8.0,2.7,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.9
102.0,Tyler Kroft,0.011000000000000001,5.0,4.0,36.0,9.0,19.0,4.8,17.0,4.3,6.0,1.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,1.5
103.0,David Morgan II,0.01,11.0,5.0,36.0,7.2,9.0,1.8,27.0,5.4,2.0,0.4,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,8.6,0.8
104.0,Brian Parker,0.018000000000000002,13.0,5.0,33.0,6.6,4.0,0.8,29.0,5.8,5.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.6
105.0,Dwayne Allen,0.006999999999999999,13.0,3.0,27.0,9.0,-1.0,-0.3,28.0,9.3,2.0,0.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.4
106.0,Orson Charles,0.009000000000000001,13.0,3.0,23.0,7.7,-1.0,-0.3,24.0,8.0,10.0,3.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.4
107.0,Dion Sims,0.008,8.0,2.0,9.0,4.5,0.0,0.0,9.0,4.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.4
108.0,Alan Cross,0.008,14.0,2.0,9.0,4.5,2.0,1.0,7.0,3.5,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9,0.2
