RANK,NAME,TGT_SHARE,G,REC,REC_YDS,Y/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,RZ_TGT,REC_TD,RUS_ATT,RUS_YDS,RUS_TD,FL,FPTS,FPTS/G
29.0,Albert Okwuegbunam,0.077,14.0,33.0,330.0,10.0,85.0,2.6,245.0,7.4,65.0,2.0,3.0,40.0,5.0,2.0,0.0,0.0,0.0,1.0,76.0,5.4
30.0,Harrison Bryant,0.055999999999999994,15.0,21.0,233.0,11.1,154.0,7.3,79.0,3.8,21.0,1.0,0.0,28.0,6.0,3.0,0.0,0.0,0.0,0.0,62.3,4.2
31.0,Dan Arnold,0.09,11.0,35.0,408.0,11.7,220.0,6.3,188.0,5.4,66.0,1.9,2.0,52.0,4.0,0.0,0.0,0.0,0.0,1.0,75.8,6.9
32.0,Juwan Johnson,0.046,13.0,13.0,159.0,12.2,117.0,9.0,42.0,3.2,11.0,0.8,0.0,22.0,7.0,4.0,0.0,0.0,0.0,0.0,52.9,4.1
33.0,Jonnu Smith,0.086,16.0,28.0,294.0,10.5,62.0,2.2,232.0,8.3,80.0,2.9,2.0,45.0,10.0,1.0,9.0,40.0,0.0,0.0,67.4,4.2
34.0,Ricky Seals-Jones,0.092,11.0,30.0,271.0,9.0,114.0,3.8,157.0,5.2,36.0,1.2,2.0,49.0,12.0,2.0,0.0,0.0,0.0,0.0,69.1,6.3
35.0,Anthony Firkser,0.08199999999999999,15.0,34.0,291.0,8.6,180.0,5.3,111.0,3.3,28.0,0.8,0.0,43.0,6.0,2.0,0.0,0.0,0.0,1.0,73.1,4.9
36.0,Geoff Swaim,0.077,16.0,31.0,210.0,6.8,71.0,2.3,139.0,4.5,40.0,1.3,0.0,40.0,8.0,3.0,0.0,0.0,0.0,0.0,70.0,4.4
37.0,Donald Parham Jr.,0.040999999999999995,14.0,20.0,190.0,9.5,55.0,2.8,135.0,6.8,38.0,1.9,2.0,27.0,6.0,3.0,0.0,0.0,0.0,0.0,59.0,4.2
38.0,Ryan Griffin,0.07200000000000001,14.0,27.0,261.0,9.7,112.0,4.1,149.0,5.5,23.0,0.9,0.0,42.0,6.0,2.0,0.0,0.0,0.0,0.0,65.1,4.7
39.0,Hayden Hurst,0.055999999999999994,12.0,26.0,221.0,8.5,132.0,5.1,89.0,3.4,13.0,0.5,2.0,31.0,7.0,3.0,0.0,0.0,0.0,1.0,64.1,5.3
40.0,Jimmy Graham,0.044000000000000004,11.0,14.0,167.0,11.9,112.0,8.0,55.0,3.9,17.0,1.2,0.0,23.0,8.0,3.0,0.0,0.0,0.0,0.0,50.7,4.6
41.0,Josiah Deguara,0.057999999999999996,14.0,25.0,245.0,9.8,41.0,1.6,204.0,8.2,90.0,3.6,1.0,33.0,7.0,2.0,0.0,0.0,0.0,0.0,61.5,4.4
42.0,Adam Trautman,0.091,11.0,27.0,263.0,9.7,152.0,5.6,111.0,4.1,22.0,0.8,0.0,43.0,8.0,2.0,0.0,0.0,0.0,1.0,63.3,5.8
43.0,Durham Smythe,0.069,16.0,34.0,357.0,10.5,197.0,5.8,160.0,4.7,38.0,1.1,0.0,41.0,7.0,0.0,2.0,3.0,0.0,0.0,70.0,4.4
44.0,Brevin Jordan,0.054000000000000006,8.0,20.0,178.0,8.9,79.0,4.0,99.0,5.0,21.0,1.1,1.0,28.0,4.0,3.0,0.0,0.0,0.0,0.0,55.8,7.0
45.0,Logan Thomas,0.047,5.0,18.0,196.0,10.9,114.0,6.3,82.0,4.6,25.0,1.4,1.0,25.0,5.0,3.0,0.0,0.0,0.0,1.0,53.6,10.7
46.0,MyCole Pruitt,0.036000000000000004,13.0,14.0,145.0,10.4,86.0,6.1,59.0,4.2,4.0,0.3,0.0,19.0,6.0,3.0,0.0,0.0,0.0,0.0,48.5,3.7
47.0,Kyle Rudolph,0.069,15.0,26.0,257.0,9.9,120.0,4.6,137.0,5.3,40.0,1.5,1.0,39.0,8.0,1.0,0.0,0.0,0.0,0.0,59.7,4.0
48.0,Tommy Tremble,0.06,15.0,20.0,180.0,9.0,110.0,5.5,70.0,3.5,26.0,1.3,0.0,35.0,4.0,1.0,3.0,11.0,1.0,0.0,53.1,3.5
49.0,Robert Tonyan,0.051,8.0,18.0,204.0,11.3,94.0,5.2,110.0,6.1,21.0,1.2,0.0,29.0,4.0,2.0,0.0,0.0,0.0,0.0,50.4,6.3
50.0,John Bates,0.047,13.0,20.0,249.0,12.5,110.0,5.5,139.0,7.0,41.0,2.1,2.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,50.9,3.9
51.0,Will Dissly,0.055,13.0,21.0,231.0,11.0,88.0,4.2,143.0,6.8,42.0,2.0,2.0,26.0,3.0,1.0,0.0,0.0,0.0,0.0,50.1,3.9
52.0,James O'Shaughnessy,0.057999999999999996,7.0,24.0,244.0,10.2,130.0,5.4,114.0,4.8,22.0,0.9,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,7.2
53.0,Maxx Williams,0.03,5.0,16.0,193.0,12.1,68.0,4.3,125.0,7.8,51.0,3.2,1.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,41.3,8.3
54.0,Brock Wright,0.03,8.0,12.0,117.0,9.8,53.0,4.4,64.0,5.3,6.0,0.5,0.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,35.7,4.5
55.0,Tyler Kroft,0.043,9.0,16.0,173.0,10.8,99.0,6.2,74.0,4.6,36.0,2.3,1.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,39.3,4.4
56.0,Stephen Anderson,0.028999999999999998,14.0,16.0,165.0,10.5,50.0,2.9,129.0,7.6,15.0,0.9,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,38.5,2.8
57.0,Blake Jarwin,0.027000000000000003,8.0,11.0,96.0,8.7,58.0,5.3,38.0,3.5,17.0,1.5,0.0,17.0,6.0,2.0,0.0,0.0,0.0,0.0,32.6,4.1
58.0,Marcedes Lewis,0.049,13.0,23.0,214.0,9.3,70.0,3.0,144.0,6.3,70.0,3.0,5.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,44.4,3.4
59.0,Eric Ebron,0.027999999999999997,8.0,12.0,84.0,7.0,63.0,5.3,21.0,1.8,4.0,0.3,0.0,18.0,3.0,1.0,1.0,1.0,1.0,0.0,32.5,4.1
60.0,O.J. Howard,0.028999999999999998,11.0,14.0,135.0,9.6,52.0,3.7,83.0,5.9,37.0,2.6,1.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,33.5,3.0
61.0,Nick Vannett,0.032,7.0,9.0,133.0,14.8,41.0,4.6,92.0,10.2,21.0,2.3,1.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,28.3,4.0
62.0,Ian Thomas,0.052000000000000005,14.0,18.0,188.0,10.4,96.0,5.3,92.0,5.1,20.0,1.1,1.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,36.8,2.6
63.0,Jordan Akins,0.063,12.0,24.0,214.0,8.9,133.0,5.5,81.0,3.4,32.0,1.3,1.0,33.0,5.0,0.0,1.0,3.0,0.0,2.0,41.7,3.5
64.0,Zach Gentry,0.038,10.0,19.0,167.0,8.8,39.0,2.1,128.0,6.7,33.0,1.7,1.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,35.7,3.6
65.0,Pharaoh Brown,0.065,13.0,23.0,171.0,7.4,65.0,2.8,106.0,4.6,49.0,2.1,2.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,38.1,2.9
66.0,Chris Manhertz,0.015,10.0,6.0,71.0,11.8,45.0,7.5,26.0,4.3,5.0,0.8,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,19.1,1.9
67.0,Lee Smith,0.02,10.0,9.0,65.0,7.2,34.0,3.8,31.0,3.4,8.0,0.9,0.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,21.5,2.2
68.0,Jesse James,0.015,5.0,7.0,62.0,8.9,44.0,6.3,18.0,2.6,9.0,1.3,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,19.2,3.8
69.0,Jacob Hollister,0.024,7.0,9.0,55.0,6.1,27.0,3.0,28.0,3.1,12.0,1.3,0.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,20.5,2.9
70.0,Ross Dwelley,0.01,4.0,4.0,51.0,12.8,46.0,11.5,5.0,1.3,1.0,0.3,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,15.1,3.8
71.0,Adam Shaheen,0.027000000000000003,9.0,12.0,110.0,9.2,69.0,5.8,41.0,3.4,17.0,1.4,1.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.6
72.0,Eric Saubert,0.023,10.0,8.0,47.0,5.9,18.0,2.3,29.0,3.6,4.0,0.5,2.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,18.7,1.9
73.0,Antony Auclair,0.01,4.0,5.0,47.0,9.4,22.0,4.4,25.0,5.0,11.0,2.2,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,15.7,3.9
74.0,Kylen Granson,0.03,10.0,11.0,106.0,9.6,30.0,2.7,76.0,6.9,20.0,1.8,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,21.6,2.2
75.0,Tommy Sweeney,0.019,7.0,9.0,44.0,4.9,30.0,3.3,14.0,1.6,3.0,0.3,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,19.4,2.8
76.0,Chris Herndon IV,0.012,6.0,4.0,40.0,10.0,9.0,2.3,31.0,7.8,4.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,2.3
77.0,Blake Bell,0.02,12.0,9.0,87.0,9.7,20.0,2.2,67.0,7.4,13.0,1.4,0.0,13.0,1.0,0.0,4.0,10.0,0.0,0.0,18.7,1.6
78.0,Noah Gray,0.016,7.0,7.0,36.0,5.1,18.0,2.6,18.0,2.6,5.0,0.7,0.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,16.6,2.4
79.0,Sean McKeon,0.009000000000000001,5.0,4.0,27.0,6.8,17.0,4.3,10.0,2.5,3.0,0.8,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,12.7,2.5
80.0,Tyree Jackson,0.015,3.0,3.0,22.0,7.3,15.0,5.0,7.0,2.3,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,11.2,3.7
81.0,Drew Sample,0.027999999999999997,10.0,11.0,81.0,7.4,-1.0,-0.1,82.0,7.5,11.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,1.9
82.0,Chris Myarick,0.011000000000000001,5.0,3.0,17.0,5.7,9.0,3.0,8.0,2.7,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,10.7,2.1
83.0,Josh Oliver,0.025,11.0,9.0,66.0,7.3,41.0,4.6,25.0,2.8,7.0,0.8,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,15.6,1.4
84.0,Luke Farrell,0.019,9.0,7.0,56.0,8.0,28.0,4.0,28.0,4.0,15.0,2.1,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,12.6,1.4
85.0,Charlie Woerner,0.012,8.0,5.0,52.0,10.4,43.0,8.6,9.0,1.8,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,1.3
86.0,Tre' McKitty,0.012,6.0,6.0,45.0,7.5,11.0,1.8,34.0,5.7,6.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,10.5,1.8
87.0,Darren Fells,0.01,3.0,4.0,43.0,10.8,16.0,4.0,27.0,6.8,1.0,0.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,2.8
88.0,Parker Hesse,0.011000000000000001,4.0,5.0,43.0,8.6,22.0,4.4,21.0,4.2,7.0,1.4,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.3
89.0,Garrett Griffin,0.008,5.0,4.0,39.0,9.8,12.0,3.0,27.0,6.8,12.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,1.6
90.0,Kendall Blanton,0.012,4.0,4.0,37.0,9.3,24.0,6.0,13.0,3.3,1.0,0.3,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,7.7,1.9
91.0,Tyler Davis,0.009000000000000001,8.0,4.0,35.0,8.8,22.0,5.5,13.0,3.3,5.0,1.3,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,7.5,0.9
92.0,Trevon Wesco,0.009000000000000001,8.0,3.0,35.0,11.7,6.0,2.0,29.0,9.7,8.0,2.7,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.8
93.0,Shane Zylstra,0.012,3.0,3.0,34.0,11.3,28.0,9.3,6.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,6.4,2.1
94.0,Dominique Dafney,0.006999999999999999,6.0,2.0,34.0,17.0,3.0,1.5,31.0,15.5,1.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.9
95.0,Kaden Smith,0.005,4.0,3.0,33.0,11.0,22.0,7.3,11.0,3.7,1.0,0.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.6
96.0,Colby Parkinson,0.017,6.0,5.0,33.0,6.6,13.0,2.6,20.0,4.0,9.0,1.8,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,8.3,1.4
97.0,Jeremy Sprinkle,0.005,6.0,3.0,31.0,10.3,12.0,4.0,19.0,6.3,8.0,2.7,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,6.1,1.0
98.0,Tommy Hudson,0.011000000000000001,4.0,3.0,31.0,10.3,7.0,2.3,24.0,8.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1,1.5
99.0,Jack Stoll,0.011000000000000001,6.0,4.0,22.0,5.5,2.0,0.5,20.0,5.0,6.0,1.5,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,6.2,1.0
100.0,Mitchell Wilcox,0.009000000000000001,4.0,3.0,16.0,5.3,8.0,2.7,8.0,2.7,2.0,0.7,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1.2
101.0,Demetrius Harris,0.011000000000000001,10.0,3.0,10.0,3.3,-3.0,-1.0,13.0,4.3,3.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4
102.0,Darrell Daniels,0.006999999999999999,10.0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
