RANK,NAME,TGT_SHARE,G,REC,REC_YDS,Y/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,RZ_TGT,REC_TD,RUS_ATT,RUS_YDS,RUS_TD,FL,FPTS,FPTS/G
12.0,Jason Witten,0.14400000000000002,16.0,63.0,529.0,8.4,367.0,5.8,162.0,2.6,46.0,0.7,0.0,83.0,10.0,4.0,0.0,0.0,0.0,1.0,139.9,8.7
13.0,Darren Fells,0.09300000000000001,16.0,34.0,341.0,10.0,173.0,5.1,168.0,4.9,59.0,1.7,2.0,48.0,12.0,7.0,0.0,0.0,0.0,0.0,110.1,6.9
14.0,Kyle Rudolph,0.109,16.0,39.0,367.0,9.4,177.0,4.5,190.0,4.9,52.0,1.3,1.0,48.0,11.0,6.0,0.0,0.0,0.0,0.0,113.7,7.1
15.0,Greg Olsen,0.13699999999999998,14.0,52.0,597.0,11.5,396.0,7.6,201.0,3.9,42.0,0.8,2.0,82.0,12.0,2.0,0.0,0.0,0.0,0.0,123.7,8.8
16.0,Noah Fant,0.13699999999999998,16.0,40.0,562.0,14.1,232.0,5.8,330.0,8.3,125.0,3.1,3.0,66.0,9.0,3.0,3.0,-12.0,0.0,1.0,111.0,6.9
17.0,Jonnu Smith,0.10300000000000001,16.0,35.0,439.0,12.5,166.0,4.7,273.0,7.8,150.0,4.3,6.0,44.0,6.0,3.0,4.0,78.0,0.0,0.0,104.7,6.5
18.0,Jack Doyle,0.14800000000000002,16.0,43.0,448.0,10.4,232.0,5.4,216.0,5.0,45.0,1.0,0.0,72.0,13.0,4.0,0.0,0.0,0.0,0.0,111.8,7.0
19.0,Evan Engram,0.11599999999999999,8.0,44.0,467.0,10.6,215.0,4.9,252.0,5.7,89.0,2.0,2.0,68.0,9.0,3.0,3.0,7.0,0.0,0.0,109.4,13.7
20.0,Ryan Griffin,0.083,13.0,34.0,320.0,9.4,138.0,4.1,182.0,5.4,57.0,1.7,2.0,41.0,6.0,5.0,0.0,0.0,0.0,0.0,98.0,7.5
21.0,Tyler Eifert,0.107,16.0,43.0,436.0,10.1,312.0,7.3,124.0,2.9,23.0,0.5,1.0,63.0,9.0,3.0,0.0,0.0,0.0,0.0,106.6,6.7
22.0,Jimmy Graham,0.111,16.0,38.0,447.0,11.8,204.0,5.4,243.0,6.4,78.0,2.1,2.0,60.0,10.0,3.0,0.0,0.0,0.0,0.0,100.7,6.3
23.0,Eric Ebron,0.107,11.0,31.0,375.0,12.1,220.0,7.1,155.0,5.0,48.0,1.5,0.0,52.0,10.0,3.0,0.0,0.0,0.0,0.0,86.5,7.9
24.0,Cameron Brate,0.091,16.0,36.0,311.0,8.6,221.0,6.1,90.0,2.5,50.0,1.4,1.0,55.0,7.0,4.0,0.0,0.0,0.0,0.0,91.1,5.7
25.0,Blake Jarwin,0.071,16.0,31.0,365.0,11.8,208.0,6.7,157.0,5.1,35.0,1.1,1.0,41.0,2.0,3.0,0.0,0.0,0.0,0.0,85.5,5.3
26.0,Jordan Akins,0.106,16.0,36.0,418.0,11.6,172.0,4.8,246.0,6.8,116.0,3.2,6.0,55.0,6.0,2.0,0.0,0.0,0.0,0.0,89.8,5.6
27.0,Jacob Hollister,0.11900000000000001,11.0,41.0,349.0,8.5,180.0,4.4,169.0,4.1,31.0,0.8,3.0,59.0,11.0,3.0,0.0,0.0,0.0,0.0,93.9,8.5
28.0,Gerald Everett,0.098,13.0,37.0,408.0,11.0,230.0,6.2,178.0,4.8,60.0,1.6,9.0,60.0,8.0,2.0,1.0,0.0,0.0,0.0,89.8,6.9
29.0,Dawson Knox,0.10300000000000001,15.0,28.0,388.0,13.9,244.0,8.7,144.0,5.1,82.0,2.9,3.0,50.0,6.0,2.0,1.0,9.0,0.0,0.0,79.7,5.3
30.0,Will Dissly,0.055,6.0,23.0,262.0,11.4,192.0,8.3,70.0,3.0,33.0,1.4,0.0,27.0,5.0,4.0,1.0,7.0,0.0,0.0,73.9,12.3
31.0,O.J. Howard,0.087,14.0,34.0,459.0,13.5,309.0,9.1,150.0,4.4,70.0,2.1,2.0,53.0,8.0,1.0,0.0,0.0,0.0,1.0,83.9,6.0
32.0,T.J. Hockenson,0.107,12.0,32.0,367.0,11.5,167.0,5.2,200.0,6.3,61.0,1.9,4.0,59.0,7.0,2.0,0.0,0.0,0.0,0.0,80.7,6.7
33.0,Foster Moreau,0.051,13.0,21.0,174.0,8.3,77.0,3.7,97.0,4.6,28.0,1.3,4.0,25.0,7.0,5.0,0.0,0.0,0.0,0.0,68.4,5.3
34.0,Hayden Hurst,0.092,16.0,30.0,349.0,11.6,201.0,6.7,148.0,4.9,43.0,1.4,1.0,39.0,6.0,2.0,0.0,0.0,0.0,0.0,76.9,4.8
35.0,Vance McDonald,0.113,14.0,38.0,273.0,7.2,101.0,2.7,172.0,4.5,63.0,1.7,1.0,55.0,9.0,3.0,1.0,2.0,0.0,0.0,83.5,6.0
36.0,Ricky Seals-Jones,0.043,14.0,14.0,229.0,16.4,134.0,9.6,95.0,6.8,13.0,0.9,0.0,22.0,6.0,4.0,0.0,0.0,0.0,1.0,58.9,4.2
37.0,Kaden Smith,0.071,9.0,31.0,268.0,8.6,177.0,5.7,91.0,2.9,37.0,1.2,1.0,42.0,6.0,3.0,0.0,0.0,0.0,0.0,75.8,8.4
38.0,Nick Boyle,0.10099999999999999,16.0,31.0,321.0,10.4,161.0,5.2,160.0,5.2,67.0,2.2,0.0,43.0,6.0,2.0,0.0,0.0,0.0,0.0,75.1,4.7
39.0,Irv Smith Jr.,0.106,16.0,36.0,311.0,8.6,175.0,4.9,136.0,3.8,39.0,1.1,0.0,47.0,10.0,2.0,0.0,0.0,0.0,0.0,79.1,4.9
40.0,Josh Hill,0.063,16.0,25.0,226.0,9.0,67.0,2.7,159.0,6.4,38.0,1.5,0.0,35.0,12.0,3.0,0.0,0.0,0.0,0.0,65.6,4.1
41.0,C.J. Uzomah,0.068,16.0,27.0,242.0,9.0,107.0,4.0,135.0,5.0,30.0,1.1,1.0,40.0,11.0,2.0,0.0,0.0,0.0,0.0,63.2,4.0
42.0,Demetrius Harris,0.052000000000000005,15.0,15.0,149.0,9.9,81.0,5.4,68.0,4.5,20.0,1.3,3.0,27.0,7.0,3.0,0.0,0.0,0.0,0.0,49.9,3.3
43.0,Delanie Walker,0.07200000000000001,7.0,21.0,215.0,10.2,149.0,7.1,66.0,3.1,20.0,1.0,0.0,31.0,5.0,2.0,0.0,0.0,0.0,0.0,54.5,7.8
44.0,Jeremy Sprinkle,0.086,16.0,26.0,241.0,9.3,150.0,5.8,91.0,3.5,33.0,1.3,0.0,40.0,4.0,1.0,0.0,0.0,0.0,0.0,56.1,3.5
45.0,Charles Clay,0.045,15.0,18.0,237.0,13.2,142.0,7.9,95.0,5.3,25.0,1.4,2.0,24.0,5.0,1.0,0.0,0.0,0.0,0.0,47.7,3.2
46.0,James O'Shaughnessy,0.036000000000000004,5.0,14.0,153.0,10.9,69.0,4.9,84.0,6.0,27.0,1.9,2.0,20.0,4.0,2.0,0.0,0.0,0.0,0.0,41.3,8.3
47.0,Anthony Firkser,0.055999999999999994,15.0,14.0,204.0,14.6,133.0,9.5,71.0,5.1,25.0,1.8,0.0,24.0,4.0,1.0,0.0,0.0,0.0,0.0,40.4,2.7
48.0,Maxx Williams,0.036000000000000004,16.0,15.0,202.0,13.5,98.0,6.5,104.0,6.9,57.0,3.8,3.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,41.2,2.6
49.0,Dan Arnold,0.025,6.0,8.0,127.0,15.9,98.0,12.3,29.0,3.6,8.0,1.0,0.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,32.7,5.5
50.0,Logan Thomas,0.051,16.0,16.0,173.0,10.8,100.0,6.3,73.0,4.6,17.0,1.1,0.0,28.0,5.0,1.0,0.0,0.0,0.0,0.0,39.3,2.5
51.0,Rhett Ellison,0.048,10.0,18.0,167.0,9.3,84.0,4.7,83.0,4.6,47.0,2.6,2.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,40.7,4.1
52.0,Marcedes Lewis,0.035,16.0,15.0,156.0,10.4,74.0,4.9,82.0,5.5,21.0,1.4,0.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,36.6,2.3
53.0,Ross Dwelley,0.047,16.0,15.0,91.0,6.1,51.0,3.4,40.0,2.7,14.0,0.9,0.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,36.1,2.3
54.0,Jaeden Graham,0.015,16.0,9.0,149.0,16.6,76.0,8.4,73.0,8.1,20.0,2.2,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,29.9,1.9
55.0,Ian Thomas,0.05,16.0,16.0,136.0,8.5,63.0,3.9,73.0,4.6,15.0,0.9,0.0,30.0,2.0,1.0,0.0,0.0,0.0,0.0,35.6,2.2
56.0,Derek Carrier,0.039,16.0,13.0,108.0,8.3,57.0,4.4,51.0,3.9,9.0,0.7,0.0,19.0,4.0,1.0,1.0,27.0,0.0,0.0,32.5,2.0
57.0,Matt LaCosse,0.032,12.0,13.0,131.0,10.1,85.0,6.5,46.0,3.5,16.0,1.2,0.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,32.1,2.7
58.0,Vernon Davis,0.040999999999999995,4.0,10.0,123.0,12.3,43.0,4.3,80.0,8.0,42.0,4.2,2.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,28.3,7.1
59.0,Ryan Izzo,0.015,6.0,6.0,114.0,19.0,64.0,10.7,50.0,8.3,11.0,1.8,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,23.4,3.9
60.0,Jeff Heuerman,0.042,14.0,14.0,114.0,8.1,72.0,5.1,42.0,3.0,15.0,1.1,1.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,31.4,2.2
61.0,Benjamin Watson,0.040999999999999995,10.0,17.0,173.0,10.2,90.0,5.3,83.0,4.9,28.0,1.6,2.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,34.3,3.4
62.0,Nick O'Leary,0.03,12.0,13.0,109.0,8.4,70.0,5.4,39.0,3.0,16.0,1.2,0.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,29.9,2.5
63.0,Nick Vannett,0.045,16.0,17.0,166.0,9.8,100.0,5.9,66.0,3.9,17.0,1.0,2.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,33.6,2.1
64.0,Hale Hentges,0.03,11.0,8.0,103.0,12.9,56.0,7.0,47.0,5.9,12.0,1.5,0.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,24.3,2.2
65.0,Robert Tonyan,0.027999999999999997,11.0,10.0,100.0,10.0,74.0,7.4,26.0,2.6,6.0,0.6,0.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,26.0,2.4
66.0,Andrew Beck,0.025,16.0,9.0,90.0,10.0,23.0,2.6,67.0,7.4,12.0,1.3,0.0,12.0,2.0,1.0,1.0,3.0,0.0,0.0,24.5,1.5
67.0,MyCole Pruitt,0.019,16.0,6.0,90.0,15.0,25.0,4.2,65.0,10.8,29.0,4.8,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,1.3
68.0,Joshua Perkins,0.022000000000000002,5.0,9.0,87.0,9.7,61.0,6.8,26.0,2.9,14.0,1.6,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,23.7,4.7
69.0,Jesse James,0.049,16.0,16.0,142.0,8.9,77.0,4.8,65.0,4.1,16.0,1.0,1.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,30.2,1.9
70.0,Seth DeValve,0.032,12.0,12.0,140.0,11.7,79.0,6.6,61.0,5.1,19.0,1.6,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,2.2
71.0,Virgil Green,0.023,15.0,9.0,78.0,8.7,39.0,4.3,39.0,4.3,21.0,2.3,1.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,22.8,1.5
72.0,Daniel Brown,0.022000000000000002,16.0,7.0,72.0,10.3,51.0,7.3,21.0,3.0,5.0,0.7,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,20.2,1.3
73.0,Tyler Kroft,0.028999999999999998,12.0,6.0,71.0,11.8,44.0,7.3,27.0,4.5,15.0,2.5,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,19.1,1.6
74.0,Jesper Horsted,0.018000000000000002,6.0,8.0,87.0,10.9,57.0,7.1,30.0,3.8,11.0,1.4,1.0,10.0,3.0,1.0,0.0,0.0,0.0,1.0,20.7,3.5
75.0,Ben Braunecker,0.019,11.0,6.0,59.0,9.8,34.0,5.7,25.0,4.2,4.0,0.7,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,17.9,1.6
76.0,Tommy Sweeney,0.027000000000000003,6.0,8.0,114.0,14.3,76.0,9.5,38.0,4.8,11.0,1.4,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,19.4,3.2
77.0,Stephen Carlson,0.013999999999999999,9.0,5.0,51.0,10.2,30.0,6.0,21.0,4.2,11.0,2.2,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,16.1,1.8
78.0,David Njoku,0.019,4.0,5.0,41.0,8.2,25.0,5.0,16.0,3.2,7.0,1.4,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,15.1,3.8
79.0,Troy Fumagalli,0.019,11.0,6.0,38.0,6.3,24.0,4.0,14.0,2.3,2.0,0.3,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,15.8,1.4
80.0,Mo Alie-Cox,0.023,16.0,8.0,93.0,11.6,33.0,4.1,60.0,7.5,7.0,0.9,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,17.3,1.1
81.0,J.P. Holtz,0.017,15.0,7.0,91.0,13.0,12.0,1.7,79.0,11.3,17.0,2.4,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,1.1
82.0,Lee Smith,0.01,16.0,4.0,31.0,7.8,22.0,5.5,9.0,2.3,3.0,0.8,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,13.1,0.8
83.0,Trey Burton,0.042,9.0,14.0,84.0,6.0,48.0,3.4,36.0,2.6,2.0,0.1,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,22.4,2.5
84.0,Luke Willson,0.02,9.0,8.0,79.0,9.9,41.0,5.1,38.0,4.8,12.0,1.5,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,15.9,1.8
85.0,Adam Shaheen,0.023,8.0,9.0,74.0,8.2,36.0,4.0,38.0,4.2,6.0,0.7,1.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,16.4,2.1
86.0,Blake Bell,0.027000000000000003,15.0,8.0,67.0,8.4,58.0,7.3,9.0,1.1,7.0,0.9,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,1.0
87.0,Durham Smythe,0.023,16.0,7.0,65.0,9.3,55.0,7.9,10.0,1.4,3.0,0.4,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,13.5,0.8
88.0,Geoff Swaim,0.03,6.0,13.0,65.0,5.0,19.0,1.5,46.0,3.5,15.0,1.2,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,19.5,3.3
89.0,Clive Walford,0.013000000000000001,8.0,4.0,57.0,14.3,30.0,7.5,27.0,6.8,21.0,5.3,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,10.1,1.3
90.0,Tyler Conklin,0.023,16.0,8.0,58.0,7.3,40.0,5.0,18.0,2.3,3.0,0.4,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.9
91.0,Luke Stocker,0.021,15.0,8.0,53.0,6.6,17.0,2.1,36.0,4.5,19.0,2.4,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,13.3,0.9
92.0,Deon Yelder,0.006999999999999999,10.0,3.0,50.0,16.7,18.0,6.0,32.0,10.7,11.0,3.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8
93.0,Lance Kendricks,0.012,12.0,3.0,50.0,16.7,43.0,14.3,7.0,2.3,2.0,0.7,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.7
94.0,Ross Travis,0.012,3.0,4.0,51.0,12.8,20.0,5.0,31.0,7.8,3.0,0.8,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,7.1,2.4
95.0,Drew Sample,0.01,9.0,5.0,30.0,6.0,14.0,2.8,16.0,3.2,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9
96.0,Johnny Mundt,0.011000000000000001,14.0,4.0,26.0,6.5,16.0,4.0,10.0,2.5,2.0,0.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.5
97.0,Tanner Hudson,0.008,9.0,2.0,26.0,13.0,24.0,12.0,2.0,1.0,1.0,0.5,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,4.6,0.5
98.0,Josh Oliver,0.011000000000000001,4.0,3.0,15.0,5.0,10.0,3.3,5.0,1.7,3.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5,1.1
