RANK,NAME,TGT_SHARE,G,REC,REC_YDS,Y/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,RZ_TGT,REC_TD,RUS_ATT,RUS_YDS,RUS_TD,FL,FPTS,FPTS/G
69.0,Robert Foster,0.092,13.0,27.0,541.0,20.0,374.0,13.9,167.0,6.2,33.0,1.2,0.0,44.0,4.0,3.0,0.0,0.0,0.0,0.0,99.1,7.6
70.0,Chris Hogan,0.099,16.0,35.0,532.0,15.2,339.0,9.7,193.0,5.5,30.0,0.9,1.0,55.0,3.0,3.0,0.0,0.0,0.0,0.0,106.2,6.6
71.0,Josh Reynolds,0.09699999999999999,16.0,29.0,402.0,13.9,273.0,9.4,129.0,4.4,30.0,1.0,1.0,53.0,7.0,5.0,2.0,8.0,0.0,0.0,100.0,6.3
72.0,Albert Wilson,0.08,7.0,26.0,391.0,15.0,56.0,2.2,335.0,12.9,250.0,9.6,3.0,35.0,0.0,4.0,8.0,16.0,0.0,0.0,96.8,13.8
73.0,Danny Amendola,0.182,15.0,59.0,575.0,9.7,346.0,5.9,229.0,3.9,43.0,0.7,1.0,79.0,1.0,1.0,1.0,-2.0,0.0,0.0,127.4,8.5
74.0,Josh Doctson,0.16,15.0,44.0,532.0,12.1,400.0,9.1,132.0,3.0,36.0,0.8,2.0,78.0,3.0,2.0,0.0,0.0,0.0,0.0,109.2,7.3
75.0,Michael Gallup,0.132,16.0,33.0,507.0,15.4,334.0,10.1,173.0,5.2,38.0,1.2,0.0,68.0,6.0,2.0,0.0,0.0,0.0,0.0,97.7,6.1
76.0,Marquise Goodwin,0.085,11.0,23.0,395.0,17.2,269.0,11.7,126.0,5.5,15.0,0.7,1.0,44.0,2.0,4.0,4.0,9.0,0.0,0.0,87.4,7.9
77.0,Chester Rogers,0.114,16.0,53.0,485.0,9.2,227.0,4.3,258.0,4.9,48.0,0.9,1.0,72.0,2.0,2.0,1.0,-4.0,0.0,0.0,117.1,7.3
78.0,John Ross,0.11,13.0,21.0,210.0,10.0,151.0,7.2,59.0,2.8,22.0,1.0,1.0,58.0,5.0,7.0,4.0,9.0,0.0,0.0,84.9,6.5
79.0,Seth Roberts,0.121,15.0,45.0,494.0,11.0,283.0,6.3,211.0,4.7,65.0,1.4,2.0,64.0,1.0,2.0,3.0,5.0,0.0,0.0,106.9,7.1
80.0,Chris Conley,0.092,16.0,32.0,334.0,10.4,194.0,6.1,140.0,4.4,45.0,1.4,2.0,52.0,5.0,5.0,0.0,0.0,0.0,2.0,91.4,5.7
81.0,Jarius Wright,0.10800000000000001,16.0,43.0,447.0,10.4,249.0,5.8,198.0,4.6,61.0,1.4,5.0,59.0,4.0,1.0,2.0,39.0,0.0,1.0,97.6,6.1
82.0,Jamison Crowder,0.1,9.0,29.0,388.0,13.4,177.0,6.1,211.0,7.3,86.0,3.0,0.0,49.0,3.0,2.0,4.0,30.0,0.0,0.0,82.8,9.2
83.0,Aldrick Robinson,0.073,14.0,17.0,231.0,13.6,189.0,11.1,42.0,2.5,3.0,0.2,0.0,35.0,4.0,5.0,0.0,0.0,0.0,0.0,70.1,5.0
84.0,Demarcus Robinson,0.059000000000000004,16.0,22.0,288.0,13.1,172.0,7.8,116.0,5.3,13.0,0.6,0.0,33.0,3.0,4.0,0.0,0.0,0.0,0.0,74.8,4.7
85.0,Keelan Cole Sr.,0.134,16.0,38.0,491.0,12.9,355.0,9.3,136.0,3.6,27.0,0.7,1.0,70.0,5.0,1.0,0.0,0.0,0.0,2.0,89.1,5.6
86.0,Taywan Taylor,0.132,13.0,37.0,466.0,12.6,305.0,8.2,161.0,4.4,58.0,1.6,4.0,56.0,4.0,1.0,0.0,0.0,0.0,1.0,87.6,6.7
87.0,Phillip Dorsett II,0.076,16.0,32.0,290.0,9.1,190.0,5.9,100.0,3.1,28.0,0.9,2.0,42.0,7.0,3.0,4.0,29.0,0.0,0.0,81.9,5.1
88.0,Quincy Enunwa,0.135,11.0,38.0,449.0,11.8,177.0,4.7,272.0,7.2,125.0,3.3,5.0,68.0,2.0,1.0,1.0,0.0,0.0,1.0,86.9,7.9
89.0,Dontrelle Inman,0.062,9.0,28.0,304.0,10.9,246.0,8.8,58.0,2.1,14.0,0.5,1.0,39.0,5.0,3.0,0.0,0.0,0.0,0.0,76.4,8.5
90.0,Randall Cobb,0.099,9.0,38.0,383.0,10.1,150.0,3.9,233.0,6.1,32.0,0.8,3.0,61.0,1.0,2.0,0.0,0.0,0.0,1.0,86.3,9.6
91.0,Jaron Brown,0.048,16.0,14.0,166.0,11.9,120.0,8.6,46.0,3.3,10.0,0.7,0.0,19.0,5.0,5.0,0.0,0.0,0.0,0.0,60.6,3.8
92.0,Breshad Perriman,0.045,10.0,16.0,340.0,21.3,265.0,16.6,75.0,4.7,34.0,2.1,0.0,25.0,1.0,2.0,4.0,2.0,0.0,0.0,62.2,6.2
93.0,Tajae Sharpe,0.111,16.0,26.0,316.0,12.2,242.0,9.3,74.0,2.8,22.0,0.8,0.0,47.0,6.0,2.0,1.0,16.0,0.0,0.0,71.2,4.5
94.0,Kelvin Benjamin,0.14,15.0,25.0,380.0,15.2,316.0,12.6,64.0,2.6,16.0,0.6,0.0,67.0,4.0,1.0,0.0,0.0,0.0,0.0,69.0,4.6
95.0,Jermaine Kearse,0.15,14.0,37.0,371.0,10.0,246.0,6.6,125.0,3.4,50.0,1.4,1.0,76.0,3.0,1.0,0.0,0.0,0.0,0.0,80.1,5.7
96.0,Geronimo Allison,0.049,5.0,20.0,303.0,15.2,197.0,9.9,106.0,5.3,30.0,1.5,1.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,62.3,12.5
97.0,Jordan Matthews,0.047,14.0,20.0,300.0,15.0,217.0,10.9,83.0,4.2,24.0,1.2,2.0,28.0,2.0,2.0,0.0,0.0,0.0,0.0,62.0,4.4
98.0,Allen Hurns,0.068,16.0,20.0,295.0,14.8,217.0,10.9,78.0,3.9,39.0,2.0,0.0,35.0,5.0,2.0,0.0,0.0,0.0,0.0,61.5,3.8
99.0,Zach Pascal,0.087,16.0,27.0,268.0,9.9,187.0,6.9,81.0,3.0,16.0,0.6,1.0,46.0,1.0,2.0,2.0,10.0,0.0,0.0,66.8,4.2
100.0,Ryan Grant,0.08199999999999999,14.0,35.0,334.0,9.5,241.0,6.9,93.0,2.7,32.0,0.9,3.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,74.4,5.3
101.0,Jakeem Grant Sr.,0.08,10.0,21.0,268.0,12.8,128.0,6.1,140.0,6.7,43.0,2.0,1.0,34.0,1.0,2.0,1.0,5.0,0.0,0.0,60.3,6.0
102.0,Paul Richardson Jr.,0.07200000000000001,7.0,20.0,262.0,13.1,216.0,10.8,46.0,2.3,9.0,0.5,1.0,35.0,0.0,2.0,2.0,9.0,0.0,0.0,59.1,8.4
103.0,Tim Patrick,0.073,16.0,23.0,315.0,13.7,203.0,8.8,112.0,4.9,28.0,1.2,2.0,41.0,1.0,1.0,3.0,17.0,0.0,1.0,60.2,3.8
104.0,Terrelle Pryor Sr.,0.059000000000000004,8.0,16.0,252.0,15.8,190.0,11.9,62.0,3.9,12.0,0.8,0.0,30.0,2.0,2.0,1.0,-1.0,0.0,0.0,53.1,6.6
105.0,DeVante Parker,0.10800000000000001,11.0,24.0,309.0,12.9,215.0,9.0,94.0,3.9,37.0,1.5,2.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,60.9,5.5
106.0,DaeSean Hamilton,0.085,14.0,30.0,243.0,8.1,181.0,6.0,62.0,2.1,10.0,0.3,1.0,46.0,2.0,2.0,0.0,0.0,0.0,0.0,66.3,4.7
107.0,Laquon Treadwell,0.09,15.0,35.0,302.0,8.6,182.0,5.2,120.0,3.4,56.0,1.6,2.0,53.0,2.0,1.0,0.0,0.0,0.0,0.0,71.2,4.7
108.0,Ted Ginn Jr.,0.059000000000000004,5.0,17.0,209.0,12.3,161.0,9.5,48.0,2.8,10.0,0.6,1.0,30.0,2.0,2.0,3.0,26.0,0.0,1.0,52.5,10.5
109.0,Keke Coutee,0.083,6.0,28.0,287.0,10.3,77.0,2.8,210.0,7.5,34.0,1.2,1.0,41.0,1.0,1.0,3.0,0.0,0.0,0.0,62.7,10.5
110.0,Pierre Garcon,0.08900000000000001,8.0,24.0,286.0,11.9,188.0,7.8,98.0,4.1,18.0,0.8,2.0,46.0,2.0,1.0,0.0,0.0,0.0,0.0,58.6,7.3
111.0,Isaiah McKenzie,0.053,8.0,18.0,179.0,9.9,103.0,5.7,76.0,4.2,42.0,2.3,3.0,30.0,0.0,0.0,10.0,66.0,2.0,1.0,52.5,6.6
112.0,Ryan Switzer,0.065,16.0,36.0,253.0,7.0,116.0,3.2,137.0,3.8,20.0,0.6,0.0,44.0,5.0,1.0,6.0,21.0,0.0,0.0,69.4,4.3
113.0,Equanimeous St. Brown,0.059000000000000004,12.0,21.0,328.0,15.6,208.0,9.9,120.0,5.7,41.0,2.0,0.0,36.0,0.0,0.0,1.0,5.0,0.0,0.0,54.3,4.5
114.0,Torrey Smith,0.057,11.0,17.0,190.0,11.2,142.0,8.4,48.0,2.8,36.0,2.1,2.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,4.5
115.0,Keith Kirkwood,0.040999999999999995,8.0,13.0,209.0,16.1,160.0,12.3,49.0,3.8,25.0,1.9,1.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,45.9,5.7
116.0,Tavon Austin,0.025,7.0,8.0,140.0,17.5,103.0,12.9,37.0,4.6,0.0,0.0,0.0,13.0,1.0,2.0,6.0,55.0,0.0,0.0,39.5,5.6
117.0,Maurice Harris,0.096,12.0,28.0,304.0,10.9,204.0,7.3,100.0,3.6,13.0,0.5,0.0,47.0,2.0,0.0,2.0,10.0,0.0,0.0,59.4,5.0
118.0,T.J. Jones,0.048,15.0,19.0,190.0,10.0,154.0,8.1,36.0,1.9,14.0,0.7,1.0,27.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,3.3
119.0,Russell Shepard,0.033,12.0,10.0,188.0,18.8,172.0,17.2,16.0,1.6,0.0,0.0,0.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,40.8,3.4
120.0,Trent Taylor,0.078,14.0,26.0,215.0,8.3,114.0,4.4,101.0,3.9,18.0,0.7,1.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,55.5,4.0
121.0,Travis Benjamin,0.047,12.0,12.0,186.0,15.5,124.0,10.3,62.0,5.2,14.0,1.2,0.0,24.0,1.0,1.0,7.0,41.0,0.0,0.0,40.7,3.4
122.0,Bruce Ellington,0.085,7.0,31.0,224.0,7.2,116.0,3.7,108.0,3.5,14.0,0.5,1.0,42.0,1.0,1.0,1.0,2.0,0.0,0.0,59.6,8.5
123.0,James Washington,0.055999999999999994,14.0,16.0,217.0,13.6,164.0,10.3,53.0,3.3,34.0,2.1,1.0,38.0,2.0,1.0,0.0,0.0,0.0,0.0,43.7,3.1
124.0,Chris Moore,0.046,16.0,19.0,196.0,10.3,131.0,6.9,65.0,3.4,18.0,0.9,0.0,25.0,1.0,1.0,5.0,17.0,0.0,0.0,46.3,2.9
125.0,Trent Sherfield,0.059000000000000004,13.0,19.0,210.0,11.1,172.0,9.1,38.0,2.0,12.0,0.6,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,3.5
126.0,Martavis Bryant,0.051,8.0,19.0,266.0,14.0,135.0,7.1,131.0,6.9,45.0,2.4,4.0,27.0,2.0,0.0,3.0,23.0,0.0,1.0,45.9,5.7
127.0,Bennie Fowler III,0.047,10.0,16.0,199.0,12.4,123.0,7.7,76.0,4.8,27.0,1.7,3.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,41.9,4.2
128.0,Brandon LaFell,0.03,6.0,12.0,135.0,11.3,82.0,6.8,53.0,4.4,6.0,0.5,0.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,37.5,6.3
129.0,Justin Hardy,0.037000000000000005,16.0,14.0,133.0,9.5,62.0,4.4,71.0,5.1,4.0,0.3,1.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,39.3,2.5
130.0,Cody Latimer,0.031,6.0,11.0,190.0,17.3,167.0,15.2,23.0,2.1,8.0,0.7,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,6.0
131.0,Chad Williams,0.09699999999999999,10.0,17.0,171.0,10.1,155.0,9.1,16.0,0.9,0.0,0.0,0.0,46.0,0.0,1.0,1.0,9.0,0.0,0.0,41.0,4.1
132.0,Cody Core,0.053,14.0,13.0,160.0,12.3,124.0,9.5,36.0,2.8,16.0,1.2,1.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2.6
133.0,Austin Carr,0.027000000000000003,14.0,9.0,97.0,10.8,75.0,8.3,22.0,2.4,4.0,0.4,0.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,30.7,2.2
134.0,Marcell Ateman,0.057999999999999996,7.0,15.0,154.0,10.3,123.0,8.2,31.0,2.1,4.0,0.3,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,36.4,5.2
135.0,Marvin Hall,0.031,16.0,10.0,149.0,14.9,92.0,9.2,57.0,5.7,6.0,0.6,0.0,19.0,0.0,1.0,2.0,0.0,0.0,0.0,30.9,1.9
136.0,DeAndre Carter,0.042,14.0,22.0,216.0,9.8,66.0,3.0,150.0,6.8,27.0,1.2,1.0,25.0,0.0,0.0,1.0,7.0,0.0,1.0,42.3,3.0
137.0,Josh Bellamy,0.05,16.0,14.0,117.0,8.4,71.0,5.1,46.0,3.3,12.0,0.9,1.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,33.7,2.1
138.0,Brandon Marshall,0.057999999999999996,7.0,11.0,136.0,12.4,113.0,10.3,23.0,2.1,16.0,1.5,0.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,30.6,4.4
139.0,Michael Floyd,0.049,13.0,10.0,100.0,10.0,71.0,7.1,29.0,2.9,12.0,1.2,1.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,28.0,2.2
