RANK,NAME,TGT_SHARE,G,REC,REC_YDS,Y/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,RZ_TGT,REC_TD,RUS_ATT,RUS_YDS,RUS_TD,FL,FPTS,FPTS/G
133.0,Bisi Johnson,0.039,16.0,14.0,189.0,13.5,132.0,9.4,57.0,4.1,35.0,2.5,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,2.2
134.0,Gunner Olszewski,0.008,13.0,5.0,62.0,12.4,27.0,5.4,35.0,7.0,2.0,0.4,1.0,5.0,0.0,1.0,5.0,23.0,0.0,0.0,25.5,2.0
135.0,Kenny Stills,0.036000000000000004,10.0,11.0,144.0,13.1,127.0,11.5,17.0,1.5,6.0,0.5,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,31.4,3.1
136.0,Isaiah Wright,0.061,14.0,27.0,197.0,7.3,57.0,2.1,140.0,5.2,44.0,1.6,2.0,35.0,4.0,0.0,3.0,16.0,0.0,1.0,46.3,3.3
137.0,John Hightower,0.052000000000000005,13.0,10.0,167.0,16.7,117.0,11.7,50.0,5.0,31.0,3.1,0.0,29.0,2.0,0.0,1.0,1.0,0.0,0.0,28.8,2.2
138.0,Kalif Raymond,0.027999999999999997,15.0,9.0,187.0,20.8,149.0,16.6,38.0,4.2,8.0,0.9,0.0,15.0,0.0,0.0,1.0,-3.0,0.0,0.0,27.4,1.8
139.0,Equanimeous St. Brown,0.026000000000000002,12.0,7.0,117.0,16.7,58.0,8.3,59.0,8.4,26.0,3.7,1.0,13.0,0.0,1.0,1.0,7.0,0.0,0.0,25.4,2.1
140.0,KhaDarel Hodge,0.036000000000000004,9.0,11.0,180.0,16.4,157.0,14.3,23.0,2.1,5.0,0.5,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,3.2
141.0,Cameron Batson,0.027999999999999997,12.0,12.0,100.0,8.3,57.0,4.8,43.0,3.6,6.0,0.5,0.0,13.0,1.0,1.0,4.0,20.0,0.0,0.0,30.0,2.5
142.0,Brandon Powell,0.034,15.0,12.0,69.0,5.8,35.0,2.9,34.0,2.8,4.0,0.3,0.0,18.0,3.0,2.0,2.0,7.0,0.0,1.0,29.6,2.0
143.0,Alshon Jeffery,0.023,7.0,6.0,115.0,19.2,90.0,15.0,25.0,4.2,4.0,0.7,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,23.5,3.4
144.0,KeeSean Johnson,0.042,8.0,15.0,173.0,11.5,123.0,8.2,50.0,3.3,19.0,1.3,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,32.3,4.0
145.0,Mike Thomas,0.037000000000000005,14.0,13.0,132.0,10.2,104.0,8.0,28.0,2.2,12.0,0.9,1.0,21.0,1.0,1.0,1.0,1.0,0.0,1.0,30.3,2.2
146.0,Laquon Treadwell,0.012,5.0,6.0,49.0,8.2,36.0,6.0,13.0,2.2,8.0,1.3,1.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,22.9,4.6
147.0,Dez Bryant,0.027999999999999997,6.0,6.0,47.0,7.8,13.0,2.2,34.0,5.7,8.0,1.3,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,22.7,3.8
148.0,Jeff Smith,0.08,12.0,17.0,167.0,9.8,118.0,6.9,49.0,2.9,10.0,0.6,0.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,33.7,2.8
149.0,Quez Watkins,0.023,6.0,7.0,106.0,15.1,48.0,6.9,58.0,8.3,4.0,0.6,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,23.6,3.9
150.0,Jamal Agnew,0.034,14.0,13.0,89.0,6.8,-12.0,-0.9,101.0,7.8,26.0,2.0,2.0,20.0,3.0,0.0,6.0,33.0,0.0,1.0,29.2,2.1
151.0,Noah Brown,0.039,16.0,14.0,154.0,11.0,107.0,7.6,47.0,3.4,19.0,1.4,0.0,24.0,2.0,0.0,1.0,4.0,0.0,0.0,29.8,1.9
152.0,Malcolm Perry,0.024,9.0,9.0,92.0,10.2,59.0,6.6,33.0,3.7,4.0,0.4,0.0,13.0,0.0,1.0,3.0,5.0,0.0,0.0,24.7,2.7
153.0,Auden Tate,0.039,9.0,14.0,150.0,10.7,92.0,6.6,58.0,4.1,19.0,1.4,1.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,3.2
154.0,Christian Blake,0.03,16.0,13.0,141.0,10.8,115.0,8.8,26.0,2.0,7.0,0.5,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,27.1,1.7
155.0,Malik Taylor,0.012,15.0,5.0,66.0,13.2,19.0,3.8,47.0,9.4,5.0,1.0,0.0,6.0,1.0,1.0,1.0,9.0,0.0,0.0,18.5,1.2
156.0,DeMichael Harris,0.019,7.0,10.0,79.0,7.9,16.0,1.6,63.0,6.3,10.0,1.0,0.0,10.0,0.0,0.0,6.0,46.0,0.0,0.0,22.5,3.2
157.0,Ray-Ray McCloud III,0.044000000000000004,16.0,20.0,77.0,3.9,-28.0,-1.4,105.0,5.3,15.0,0.8,0.0,22.0,1.0,0.0,4.0,65.0,0.0,1.0,32.2,2.0
158.0,Chris Hogan,0.055999999999999994,5.0,14.0,118.0,8.4,82.0,5.9,36.0,2.6,8.0,0.6,1.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,25.8,5.2
159.0,Dante Pettis,0.011000000000000001,7.0,4.0,76.0,19.0,70.0,17.5,6.0,1.5,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,15.6,2.2
160.0,Javon Wims,0.02,13.0,6.0,48.0,8.0,44.0,7.3,4.0,0.7,2.0,0.3,0.0,12.0,1.0,1.0,1.0,2.0,0.0,0.0,17.0,1.3
161.0,Alex Erickson,0.027999999999999997,16.0,12.0,139.0,11.6,76.0,6.3,63.0,5.3,16.0,1.3,0.0,17.0,1.0,0.0,5.0,7.0,0.0,2.0,22.6,1.4
162.0,Lil'Jordan Humphrey,0.01,3.0,3.0,46.0,15.3,36.0,12.0,10.0,3.3,6.0,2.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,13.6,4.5
163.0,J.J. Arcega-Whiteside,0.013999999999999999,8.0,4.0,85.0,21.3,77.0,19.3,8.0,2.0,2.0,0.5,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,14.5,1.8
164.0,Diontae Spencer,0.013000000000000001,11.0,3.0,26.0,8.7,14.0,4.7,12.0,4.0,1.0,0.3,0.0,6.0,0.0,0.0,3.0,19.0,0.0,0.0,13.5,1.2
165.0,C.J. Board,0.032,14.0,11.0,101.0,9.2,68.0,6.2,33.0,3.0,14.0,1.3,0.0,16.0,0.0,0.0,1.0,3.0,0.0,0.0,21.4,1.5
166.0,Justin Watson,0.018000000000000002,11.0,7.0,94.0,13.4,75.0,10.7,19.0,2.7,2.0,0.3,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,1.5
167.0,Austin Mack,0.022000000000000002,11.0,7.0,91.0,13.0,54.0,7.7,37.0,5.3,10.0,1.4,1.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,16.1,1.5
168.0,Austin Carr,0.008,6.0,3.0,27.0,9.0,16.0,5.3,11.0,3.7,7.0,2.3,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,11.7,2.0
169.0,Parris Campbell,0.017,2.0,6.0,71.0,11.8,53.0,8.8,18.0,3.0,4.0,0.7,0.0,9.0,0.0,0.0,2.0,16.0,0.0,0.0,14.7,7.4
170.0,Trent Taylor,0.039,12.0,10.0,86.0,8.6,43.0,4.3,43.0,4.3,15.0,1.5,0.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,18.6,1.6
171.0,Pharoh Cooper,0.015,16.0,5.0,73.0,14.6,38.0,7.6,35.0,7.0,5.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.8
172.0,Courtland Sutton,0.011000000000000001,1.0,3.0,66.0,22.0,59.0,19.7,7.0,2.3,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,9.6
173.0,Ashton Dulin,0.01,13.0,3.0,53.0,17.7,25.0,8.3,28.0,9.3,0.0,0.0,0.0,6.0,0.0,0.0,2.0,11.0,0.0,0.0,9.4,0.7
174.0,Damion Ratley,0.02,5.0,4.0,63.0,15.8,53.0,13.3,10.0,2.5,5.0,1.3,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.3,2.1
175.0,Tyrie Cleveland,0.017,10.0,6.0,63.0,10.5,45.0,7.5,18.0,3.0,6.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1.2
176.0,Ja'Marcus Bradley,0.024,3.0,5.0,60.0,12.0,49.0,9.8,11.0,2.2,3.0,0.6,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.7
177.0,Steven Mitchell Jr.,0.015,6.0,5.0,60.0,12.0,50.0,10.0,10.0,2.0,1.0,0.2,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,1.8
178.0,Jaydon Mickens,0.02,10.0,7.0,58.0,8.3,27.0,3.9,31.0,4.4,10.0,1.4,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,12.8,1.3
179.0,Nick Westbrook-Ikhine,0.017,14.0,3.0,33.0,11.0,28.0,9.3,5.0,1.7,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,8.3,0.6
180.0,KJ Hill Jr.,0.021,15.0,7.0,73.0,10.4,55.0,7.9,18.0,2.6,3.0,0.4,0.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,12.3,0.8
181.0,Trent Sherfield,0.013000000000000001,15.0,5.0,50.0,10.0,23.0,4.6,27.0,5.4,7.0,1.4,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.7
182.0,River Cracraft,0.016,9.0,6.0,41.0,6.8,30.0,5.0,11.0,1.8,4.0,0.7,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,10.1,1.1
183.0,Ted Ginn Jr.,0.01,5.0,3.0,40.0,13.3,30.0,10.0,10.0,3.3,1.0,0.3,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.4
184.0,Riley Ridley,0.006999999999999999,5.0,4.0,39.0,9.8,36.0,9.0,3.0,0.8,1.0,0.3,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7.9,1.6
185.0,Robert Foster,0.01,4.0,2.0,37.0,18.5,5.0,2.5,32.0,16.0,31.0,15.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7,1.4
186.0,Brandon Zylstra,0.008,16.0,3.0,35.0,11.7,20.0,6.7,15.0,5.0,2.0,0.7,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,6.6,0.4
187.0,Terry Godwin,0.012,3.0,3.0,32.0,10.7,29.0,9.7,3.0,1.0,2.0,0.7,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,6.5,2.2
188.0,Lawrence Cager,0.013000000000000001,2.0,2.0,35.0,17.5,21.0,10.5,14.0,7.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5,2.8
189.0,Seth Roberts,0.011000000000000001,7.0,4.0,31.0,7.8,9.0,2.3,22.0,5.5,7.0,1.8,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,1.0
190.0,Josh Malone,0.01,4.0,4.0,16.0,4.0,8.0,2.0,8.0,2.0,4.0,1.0,0.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,6.8,1.7
191.0,Darrius Shepherd,0.016,8.0,5.0,46.0,9.2,28.0,5.6,18.0,3.6,3.0,0.6,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,7.6,1.0
192.0,Antonio Gandy-Golden,0.012,6.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,22.0,0.0,0.0,3.5,0.6
193.0,Antonio Callaway,0.006999999999999999,5.0,2.0,20.0,10.0,17.0,8.5,3.0,1.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8
194.0,Deontay Burnett,0.006999999999999999,2.0,3.0,19.0,6.3,15.0,5.0,4.0,1.3,1.0,0.3,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.9,2.5
195.0,John Ross,0.012,3.0,2.0,17.0,8.5,14.0,7.0,3.0,1.5,2.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.2
196.0,Bennie Fowler III,0.012,5.0,2.0,11.0,5.5,10.0,5.0,1.0,0.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.6
197.0,Tavon Austin,0.009000000000000001,4.0,5.0,20.0,4.0,-22.0,-4.4,42.0,8.4,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.3
198.0,Andre Roberts,0.011000000000000001,15.0,4.0,34.0,8.5,29.0,7.3,5.0,1.3,1.0,0.3,0.0,5.0,1.0,0.0,1.0,-3.0,0.0,2.0,3.1,0.2
