RANK,NAME,TGT_SHARE,G,REC,REC_YDS,Y/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,RZ_TGT,REC_TD,RUS_ATT,RUS_YDS,RUS_TD,FL,FPTS,FPTS/G
34.0,Brandon Aiyuk,0.14800000000000002,17.0,56.0,826.0,14.7,477.0,8.5,347.0,6.2,140.0,2.5,3.0,84.0,10.0,5.0,5.0,17.0,0.0,1.0,170.3,10.0
35.0,K.J. Osborn,0.142,17.0,50.0,655.0,13.1,476.0,9.5,179.0,3.6,55.0,1.1,1.0,82.0,9.0,7.0,1.0,10.0,0.0,0.0,158.5,9.3
36.0,Chase Claypool,0.161,15.0,59.0,860.0,14.6,577.0,9.8,283.0,4.8,126.0,2.1,4.0,105.0,13.0,2.0,14.0,96.0,0.0,0.0,166.6,11.1
37.0,Marvin Jones Jr.,0.20600000000000002,17.0,73.0,832.0,11.4,700.0,9.6,132.0,1.8,29.0,0.4,0.0,120.0,18.0,4.0,0.0,0.0,0.0,0.0,180.2,10.6
38.0,Marquez Callaway,0.177,17.0,46.0,698.0,15.2,554.0,12.0,144.0,3.1,58.0,1.3,4.0,84.0,9.0,6.0,0.0,0.0,0.0,0.0,151.8,8.9
39.0,DeAndre Hopkins,0.11199999999999999,10.0,42.0,572.0,13.6,432.0,10.3,140.0,3.3,46.0,1.1,0.0,64.0,14.0,8.0,0.0,0.0,0.0,0.0,147.2,14.7
40.0,Tim Patrick,0.16399999999999998,16.0,53.0,734.0,13.8,532.0,10.0,202.0,3.8,37.0,0.7,2.0,85.0,11.0,5.0,0.0,0.0,0.0,0.0,156.4,9.8
41.0,Jakobi Meyers,0.24,16.0,83.0,866.0,10.4,643.0,7.7,223.0,2.7,50.0,0.6,1.0,126.0,13.0,2.0,1.0,9.0,0.0,1.0,186.3,11.6
42.0,Cedrick Wilson Jr.,0.085,14.0,45.0,602.0,13.4,348.0,7.7,254.0,5.6,82.0,1.8,0.0,61.0,9.0,6.0,2.0,11.0,0.0,0.0,147.8,10.6
43.0,A.J. Green,0.161,16.0,54.0,848.0,15.7,667.0,12.4,181.0,3.4,83.0,1.5,5.0,92.0,17.0,3.0,0.0,0.0,0.0,0.0,156.8,9.8
44.0,Allen Lazard,0.105,14.0,40.0,513.0,12.8,345.0,8.6,168.0,4.2,59.0,1.5,1.0,60.0,14.0,8.0,3.0,32.0,0.0,0.0,142.5,10.2
45.0,Russell Gage,0.17,13.0,66.0,770.0,11.7,516.0,7.8,254.0,3.8,89.0,1.3,5.0,94.0,13.0,4.0,0.0,0.0,0.0,2.0,163.0,12.5
46.0,Elijah Moore,0.133,11.0,43.0,538.0,12.5,332.0,7.7,206.0,4.8,52.0,1.2,2.0,77.0,7.0,5.0,5.0,54.0,1.0,0.0,138.2,12.6
47.0,Courtland Sutton,0.18899999999999997,17.0,58.0,776.0,13.4,641.0,11.1,135.0,2.3,36.0,0.6,1.0,98.0,10.0,2.0,0.0,0.0,0.0,0.0,150.2,8.8
48.0,Robert Woods,0.115,9.0,45.0,556.0,12.4,358.0,8.0,198.0,4.4,71.0,1.6,0.0,69.0,16.0,4.0,8.0,46.0,1.0,0.0,137.2,15.2
49.0,Gabe Davis,0.10099999999999999,15.0,35.0,549.0,15.7,409.0,11.7,140.0,4.0,33.0,0.9,1.0,63.0,17.0,6.0,0.0,0.0,0.0,0.0,125.9,8.4
50.0,Emmanuel Sanders,0.115,14.0,42.0,626.0,14.9,541.0,12.9,85.0,2.0,31.0,0.7,0.0,72.0,10.0,4.0,2.0,31.0,0.0,0.0,131.7,9.4
51.0,Robbie Chosen,0.191,17.0,53.0,519.0,9.8,361.0,6.8,158.0,3.0,32.0,0.6,2.0,110.0,8.0,5.0,3.0,36.0,0.0,0.0,138.5,8.1
52.0,Odell Beckham Jr.,0.16399999999999998,14.0,44.0,537.0,12.2,386.0,8.8,151.0,3.4,29.0,0.7,1.0,82.0,12.0,5.0,2.0,14.0,0.0,0.0,129.1,9.2
53.0,Byron Pringle,0.12,16.0,42.0,568.0,13.5,381.0,9.1,187.0,4.5,70.0,1.7,4.0,60.0,6.0,5.0,0.0,0.0,0.0,1.0,126.8,7.9
54.0,Kalif Raymond,0.125,16.0,48.0,576.0,12.0,314.0,6.5,262.0,5.5,30.0,0.6,3.0,71.0,6.0,4.0,4.0,28.0,0.0,0.0,132.4,8.3
55.0,Mecole Hardman Jr.,0.13,17.0,59.0,693.0,11.7,191.0,3.2,502.0,8.5,152.0,2.6,7.0,83.0,15.0,2.0,8.0,46.0,0.0,2.0,140.9,8.3
56.0,Jarvis Landry,0.174,12.0,52.0,570.0,11.0,297.0,5.7,273.0,5.3,79.0,1.5,3.0,87.0,10.0,2.0,6.0,40.0,2.0,2.0,133.0,11.1
57.0,Antonio Brown,0.087,7.0,42.0,545.0,13.0,355.0,8.5,190.0,4.5,30.0,0.7,2.0,62.0,3.0,4.0,1.0,6.0,0.0,0.0,121.1,17.3
58.0,Cole Beasley,0.179,16.0,82.0,693.0,8.5,388.0,4.7,305.0,3.7,71.0,0.9,0.0,112.0,13.0,1.0,0.0,0.0,0.0,0.0,159.3,10.0
59.0,Deonte Harty,0.124,13.0,36.0,570.0,15.8,329.0,9.1,241.0,6.7,99.0,2.8,4.0,59.0,5.0,3.0,5.0,41.0,0.0,1.0,113.1,8.7
60.0,Donovan Peoples-Jones,0.11599999999999999,14.0,34.0,597.0,17.6,451.0,13.3,146.0,4.3,50.0,1.5,4.0,58.0,3.0,3.0,0.0,0.0,0.0,1.0,109.7,7.8
61.0,Braxton Berrios,0.113,16.0,46.0,431.0,9.4,189.0,4.1,242.0,5.3,19.0,0.4,1.0,65.0,8.0,2.0,7.0,40.0,2.0,1.0,121.1,7.6
62.0,Bryan Edwards,0.098,16.0,34.0,571.0,16.8,381.0,11.2,190.0,5.6,82.0,2.4,6.0,59.0,8.0,3.0,1.0,0.0,0.0,0.0,109.1,6.8
63.0,Quez Watkins,0.132,17.0,43.0,647.0,15.0,393.0,9.1,254.0,5.9,69.0,1.6,5.0,62.0,7.0,1.0,1.0,3.0,0.0,0.0,116.0,6.8
64.0,Corey Davis,0.102,9.0,34.0,492.0,14.5,368.0,10.8,124.0,3.6,66.0,1.9,2.0,59.0,4.0,4.0,0.0,0.0,0.0,1.0,105.2,11.7
65.0,Nick Westbrook-Ikhine,0.109,15.0,38.0,476.0,12.5,332.0,8.7,144.0,3.8,42.0,1.1,1.0,57.0,10.0,4.0,0.0,0.0,0.0,1.0,107.6,7.2
66.0,Nelson Agholor,0.122,15.0,37.0,473.0,12.8,355.0,9.6,118.0,3.2,35.0,0.9,2.0,64.0,6.0,3.0,3.0,11.0,0.0,0.0,103.4,6.9
67.0,Jalen Guyton,0.073,16.0,31.0,448.0,14.2,292.0,9.4,149.0,4.8,64.0,2.1,2.0,48.0,7.0,3.0,7.0,34.0,0.0,0.0,97.2,6.1
68.0,Randall Cobb,0.068,11.0,28.0,375.0,13.4,237.0,8.5,138.0,4.9,72.0,2.6,1.0,39.0,12.0,5.0,1.0,1.0,0.0,1.0,93.6,8.5
69.0,Laviska Shenault Jr.,0.172,16.0,63.0,619.0,9.8,230.0,3.7,389.0,6.2,192.0,3.0,10.0,100.0,9.0,0.0,11.0,41.0,0.0,1.0,127.0,7.9
70.0,DeVante Parker,0.122,10.0,40.0,515.0,12.9,411.0,10.3,104.0,2.6,46.0,1.2,1.0,73.0,6.0,2.0,0.0,0.0,0.0,0.0,103.5,10.4
71.0,DeAndre Carter,0.067,17.0,24.0,296.0,12.3,218.0,9.1,78.0,3.3,15.0,0.6,0.0,44.0,2.0,3.0,10.0,89.0,0.0,0.0,86.5,5.1
72.0,Freddie Swain,0.079,17.0,25.0,343.0,13.7,137.0,5.5,206.0,8.2,43.0,1.7,0.0,40.0,4.0,4.0,5.0,32.0,0.0,0.0,86.5,5.1
73.0,Marquez Valdes-Scantling,0.096,11.0,26.0,430.0,16.5,284.0,10.9,146.0,5.6,28.0,1.1,0.0,55.0,8.0,3.0,0.0,0.0,0.0,0.0,87.0,7.9
74.0,Henry Ruggs III,0.061,7.0,24.0,469.0,19.5,360.0,15.0,109.0,4.5,32.0,1.3,3.0,36.0,1.0,2.0,3.0,16.0,0.0,0.0,84.5,12.1
75.0,Joshua Palmer,0.07400000000000001,15.0,33.0,353.0,10.7,259.0,7.8,94.0,2.8,34.0,1.0,1.0,49.0,8.0,4.0,1.0,6.0,0.0,0.0,92.9,6.2
76.0,Zay Jones,0.11599999999999999,15.0,47.0,546.0,11.6,376.0,8.0,170.0,3.6,39.0,0.8,3.0,70.0,5.0,1.0,2.0,3.0,0.0,1.0,105.9,7.1
77.0,Olamide Zaccheaus,0.096,15.0,31.0,406.0,13.1,312.0,10.1,94.0,3.0,32.0,1.0,0.0,53.0,8.0,3.0,1.0,2.0,0.0,0.0,89.8,6.0
78.0,Jamison Crowder,0.122,12.0,51.0,447.0,8.7,273.0,5.4,169.0,3.3,47.0,0.9,0.0,71.0,11.0,2.0,0.0,0.0,0.0,1.0,109.7,9.1
79.0,Jauan Jennings,0.076,13.0,24.0,282.0,11.8,179.0,7.5,103.0,4.3,42.0,1.8,2.0,38.0,7.0,5.0,0.0,0.0,0.0,0.0,82.2,6.3
80.0,Rashod Bateman,0.115,12.0,46.0,515.0,11.2,344.0,7.5,171.0,3.7,45.0,1.0,0.0,68.0,5.0,1.0,0.0,0.0,0.0,0.0,103.5,8.6
81.0,Michael Gallup,0.09699999999999999,9.0,35.0,445.0,12.7,322.0,9.2,123.0,3.5,43.0,1.2,1.0,62.0,8.0,2.0,0.0,0.0,0.0,0.0,91.5,10.2
82.0,Zach Pascal,0.13699999999999998,16.0,38.0,384.0,10.1,263.0,6.9,121.0,3.2,29.0,0.8,1.0,69.0,13.0,3.0,2.0,21.0,0.0,1.0,94.5,5.9
83.0,DeSean Jackson,0.055999999999999994,14.0,20.0,454.0,22.7,279.0,14.0,175.0,8.8,15.0,0.8,0.0,34.0,0.0,2.0,1.0,4.0,0.0,1.0,75.8,5.4
84.0,Tre'Quan Smith,0.105,10.0,32.0,377.0,11.8,264.0,8.3,113.0,3.5,36.0,1.1,2.0,50.0,8.0,3.0,0.0,0.0,0.0,0.0,87.7,8.8
85.0,Rondale Moore,0.12300000000000001,14.0,54.0,435.0,8.0,-4.0,-0.1,442.0,8.0,75.0,1.4,2.0,64.0,8.0,1.0,18.0,76.0,0.0,1.0,109.1,7.8
86.0,Kenny Golladay,0.135,14.0,37.0,521.0,14.1,402.0,10.9,119.0,3.2,57.0,1.5,3.0,76.0,10.0,0.0,0.0,0.0,0.0,0.0,89.1,6.4
87.0,Jamal Agnew,0.075,12.0,24.0,229.0,9.5,108.0,4.5,121.0,5.0,38.0,1.6,0.0,39.0,3.0,1.0,7.0,111.0,1.0,0.0,76.0,6.3
88.0,Josh Reynolds,0.094,11.0,29.0,396.0,13.7,277.0,9.6,119.0,4.1,53.0,1.8,2.0,49.0,6.0,2.0,0.0,0.0,0.0,0.0,80.6,7.3
89.0,T.Y. Hilton,0.073,10.0,23.0,331.0,14.4,260.0,11.3,71.0,3.1,23.0,1.0,0.0,37.0,4.0,3.0,0.0,0.0,0.0,0.0,74.1,7.4
90.0,Keelan Cole Sr.,0.08800000000000001,14.0,28.0,449.0,16.0,364.0,13.0,85.0,3.0,21.0,0.8,0.0,51.0,5.0,1.0,0.0,0.0,0.0,0.0,78.9,5.6
91.0,Nico Collins,0.115,14.0,33.0,446.0,13.5,313.0,9.5,133.0,4.0,32.0,1.0,0.0,60.0,6.0,1.0,0.0,0.0,0.0,0.0,83.6,6.0
92.0,Julio Jones,0.092,10.0,31.0,434.0,14.0,322.0,10.4,112.0,3.6,50.0,1.6,4.0,48.0,6.0,1.0,0.0,0.0,0.0,0.0,80.4,8.0
93.0,Laquon Treadwell,0.087,12.0,33.0,434.0,13.2,308.0,9.3,126.0,3.8,39.0,1.2,3.0,51.0,6.0,1.0,0.0,0.0,0.0,0.0,82.4,6.9
94.0,Allen Robinson II,0.126,12.0,38.0,410.0,10.8,309.0,8.1,101.0,2.7,26.0,0.7,1.0,66.0,4.0,1.0,0.0,0.0,0.0,0.0,87.0,7.3
95.0,Jerry Jeudy,0.10800000000000001,10.0,38.0,467.0,11.9,265.0,7.0,187.0,4.9,24.0,0.6,0.0,56.0,3.0,0.0,2.0,3.0,0.0,0.0,85.0,8.5
96.0,Mack Hollins,0.047,16.0,14.0,223.0,15.9,186.0,13.3,37.0,2.6,14.0,1.0,0.0,28.0,8.0,4.0,0.0,0.0,0.0,0.0,60.3,3.8
97.0,Jalen Reagor,0.10300000000000001,17.0,33.0,299.0,9.1,148.0,4.5,151.0,4.6,44.0,1.3,1.0,57.0,5.0,2.0,10.0,32.0,0.0,0.0,78.1,4.6
98.0,Danny Amendola,0.073,8.0,24.0,248.0,10.3,143.0,6.0,105.0,4.4,13.0,0.5,0.0,38.0,3.0,3.0,0.0,0.0,0.0,0.0,68.8,8.6
99.0,Demarcus Robinson,0.064,15.0,25.0,264.0,10.6,202.0,8.1,62.0,2.5,16.0,0.6,0.0,41.0,3.0,3.0,0.0,0.0,0.0,0.0,69.4,4.6
100.0,Devin Duvernay,0.078,16.0,33.0,272.0,8.2,131.0,4.0,141.0,4.3,38.0,1.2,1.0,47.0,8.0,2.0,7.0,50.0,0.0,0.0,77.2,4.8
101.0,Sammy Watkins,0.083,11.0,27.0,394.0,14.6,300.0,11.1,94.0,3.5,28.0,1.0,0.0,49.0,4.0,1.0,0.0,0.0,0.0,1.0,70.4,6.4
102.0,Kadarius Toney,0.10099999999999999,9.0,39.0,420.0,10.8,192.0,4.9,228.0,5.8,67.0,1.7,2.0,57.0,5.0,0.0,3.0,6.0,0.0,0.0,82.4,9.2
103.0,Chris Conley,0.071,14.0,22.0,323.0,14.7,197.0,9.0,126.0,5.7,41.0,1.9,3.0,37.0,1.0,2.0,1.0,3.0,0.0,1.0,64.6,4.6
104.0,Darius Slayton,0.10300000000000001,13.0,26.0,339.0,13.0,274.0,10.5,65.0,2.5,17.0,0.7,1.0,58.0,2.0,2.0,1.0,-13.0,0.0,1.0,68.6,5.3
105.0,James Washington,0.067,15.0,24.0,285.0,11.9,206.0,8.6,79.0,3.3,29.0,1.2,0.0,44.0,8.0,2.0,2.0,13.0,0.0,0.0,65.8,4.4
106.0,Sterling Shepard,0.094,7.0,36.0,366.0,10.2,255.0,7.1,111.0,3.1,58.0,1.6,1.0,53.0,9.0,1.0,1.0,-9.0,0.0,0.0,77.7,11.1
107.0,Calvin Ridley,0.094,5.0,31.0,281.0,9.1,190.0,6.1,91.0,2.9,35.0,1.1,1.0,52.0,10.0,2.0,0.0,0.0,0.0,0.0,71.1,14.2
108.0,Damiere Byrd,0.073,11.0,26.0,329.0,12.7,213.0,8.2,116.0,4.5,11.0,0.4,1.0,38.0,4.0,1.0,0.0,0.0,0.0,1.0,64.9,5.9
109.0,Antoine Wesley,0.055999999999999994,8.0,19.0,208.0,10.9,147.0,7.7,61.0,3.2,31.0,1.6,0.0,32.0,5.0,3.0,0.0,0.0,0.0,0.0,57.8,7.2
110.0,Adam Humphries,0.11599999999999999,17.0,41.0,383.0,9.3,233.0,5.7,150.0,3.7,26.0,0.6,2.0,62.0,4.0,0.0,0.0,0.0,0.0,0.0,79.3,4.7
111.0,Marquise Goodwin,0.076,14.0,20.0,313.0,15.7,230.0,11.5,83.0,4.2,33.0,1.7,0.0,40.0,3.0,1.0,2.0,-1.0,0.0,0.0,57.2,4.1
112.0,Lil'Jordan Humphrey,0.038,8.0,13.0,249.0,19.2,148.0,11.4,101.0,7.8,21.0,1.6,1.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,49.9,6.2
113.0,Tyler Johnson,0.077,16.0,36.0,360.0,10.0,223.0,6.2,137.0,3.8,48.0,1.3,2.0,55.0,8.0,0.0,0.0,0.0,0.0,0.0,72.0,4.5
114.0,Chester Rogers,0.075,16.0,30.0,301.0,10.0,198.0,6.6,103.0,3.4,34.0,1.1,0.0,43.0,4.0,1.0,1.0,9.0,0.0,1.0,65.0,4.1
115.0,Chris Moore,0.042,10.0,21.0,227.0,10.8,77.0,3.7,150.0,7.1,34.0,1.6,1.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,55.7,5.6
116.0,Cyril Grayson Jr.,0.017,3.0,10.0,212.0,21.2,142.0,14.2,70.0,7.0,1.0,0.1,0.0,12.0,1.0,2.0,1.0,14.0,0.0,0.0,44.6,14.9
117.0,Quintez Cephus,0.039,5.0,15.0,204.0,13.6,109.0,7.3,95.0,6.3,28.0,1.9,2.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,49.4,9.9
118.0,Cam Sims,0.043,12.0,15.0,211.0,14.1,169.0,11.3,42.0,2.8,4.0,0.3,1.0,23.0,4.0,2.0,1.0,7.0,0.0,0.0,48.8,4.1
119.0,Rashard Higgins,0.094,12.0,24.0,275.0,11.5,228.0,9.5,47.0,2.0,2.0,0.1,0.0,47.0,5.0,1.0,0.0,0.0,0.0,0.0,57.5,4.8
120.0,Malik Turner,0.025,7.0,12.0,149.0,12.4,75.0,6.3,74.0,6.2,64.0,5.3,2.0,16.0,5.0,3.0,0.0,0.0,0.0,0.0,44.9,6.4
121.0,Isaiah McKenzie,0.04,15.0,20.0,178.0,8.9,97.0,4.9,81.0,4.1,30.0,1.5,1.0,26.0,4.0,1.0,9.0,47.0,1.0,1.0,52.5,3.5
122.0,Ashton Dulin,0.044000000000000004,16.0,13.0,173.0,13.3,123.0,9.5,50.0,3.8,5.0,0.4,0.0,22.0,2.0,2.0,3.0,32.0,0.0,0.0,45.5,2.8
123.0,Brandon Zylstra,0.043,12.0,18.0,250.0,13.9,132.0,7.3,118.0,6.6,36.0,2.0,1.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,49.0,4.1
124.0,John Ross,0.035,9.0,11.0,224.0,15.7,134.0,12.2,39.0,3.5,15.0,1.4,1.0,20.0,1.0,1.0,1.0,16.0,0.0,0.0,41.0,4.6
125.0,Jakeem Grant Sr.,0.032,15.0,11.0,132.0,12.0,29.0,2.6,103.0,9.4,65.0,5.9,3.0,17.0,2.0,2.0,5.0,33.0,0.0,3.0,39.5,2.6
126.0,Isaiah Ford,0.027000000000000003,9.0,12.0,161.0,13.4,101.0,8.4,60.0,5.0,25.0,2.1,1.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,40.1,4.5
127.0,Greg Ward,0.024,10.0,7.0,95.0,13.6,79.0,11.3,16.0,2.3,4.0,0.6,0.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,34.6,3.5
128.0,Tavon Austin,0.065,12.0,24.0,213.0,8.9,154.0,6.4,59.0,2.5,36.0,1.5,1.0,38.0,2.0,1.0,3.0,21.0,0.0,1.0,51.4,4.3
129.0,DJ Chark Jr.,0.038,3.0,7.0,154.0,22.0,130.0,18.6,24.0,3.4,11.0,1.6,0.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,34.4,11.5
130.0,Ray-Ray McCloud III,0.106,16.0,39.0,277.0,6.9,161.0,4.1,110.0,2.8,31.0,0.8,2.0,66.0,10.0,0.0,2.0,15.0,0.0,1.0,66.2,4.1
131.0,Ihmir Smith-Marsette,0.011000000000000001,6.0,5.0,116.0,23.2,99.0,19.8,17.0,3.4,1.0,0.2,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,28.6,4.8
132.0,Kendall Hinton,0.044000000000000004,11.0,15.0,175.0,11.7,118.0,7.9,57.0,3.8,15.0,1.0,1.0,23.0,2.0,1.0,0.0,0.0,0.0,0.0,38.5,3.5
133.0,Anthony Schwartz,0.046,13.0,10.0,135.0,13.5,125.0,12.5,10.0,1.0,0.0,0.0,0.0,23.0,2.0,1.0,6.0,39.0,0.0,0.0,33.4,2.6
134.0,Tajae Sharpe,0.067,14.0,25.0,230.0,9.2,161.0,6.4,69.0,2.8,29.0,1.2,0.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,48.0,3.4
135.0,Albert Wilson,0.065,10.0,25.0,213.0,8.5,70.0,2.8,143.0,5.7,47.0,1.9,4.0,39.0,2.0,0.0,4.0,17.0,0.0,0.0,48.0,4.8
136.0,Breshad Perriman,0.025,5.0,11.0,167.0,15.2,65.0,5.9,102.0,9.3,14.0,1.3,1.0,18.0,3.0,1.0,1.0,-3.0,0.0,0.0,33.4,6.7
137.0,Parris Campbell,0.04,6.0,10.0,162.0,16.2,145.0,14.5,17.0,1.7,1.0,0.1,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,32.2,5.4
138.0,James Proche II,0.034,7.0,16.0,202.0,12.6,147.0,9.2,55.0,3.4,12.0,0.8,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,5.2
139.0,JuJu Smith-Schuster,0.043,5.0,15.0,129.0,8.6,61.0,4.1,68.0,4.5,30.0,2.0,3.0,28.0,0.0,0.0,3.0,9.0,1.0,0.0,34.8,7.0
